"","depth_mm","Mn"
"320",30.305,30.9668508287293
"321",30.4,30.4696132596685
"322",30.495,30.8839779005525
"323",30.59,32.414364640884
"324",30.685,32.0552486187845
"325",30.78,31.3093922651934
"326",30.875,31.646408839779
"327",30.97,32.1491712707182
"328",31.065,31.707182320442
"329",31.16,32.4530386740332
"330",31.255,31.6795580110497
"331",31.35,32.6740331491713
"332",31.445,32.8453038674033
"333",31.54,32.1270718232044
"334",31.635,33.2541436464088
"335",31.73,33.2430939226519
"336",31.825,32.767955801105
"337",31.92,32.0662983425414
"338",32.015,31.8674033149171
"339",32.11,31.5138121546961
"340",32.205,32.7845303867403
"341",32.3,33.2486187845304
"342",32.395,32.3591160220994
"343",32.49,33.2154696132597
"344",32.585,32.7845303867403
"345",32.68,31.4972375690608
"346",32.775,32.767955801105
"347",32.87,33.0331491712707
"348",32.965,33.1491712707182
"349",33.06,33.3646408839779
"350",33.155,33.6574585635359
"351",33.25,33.5082872928177
"352",33.345,32.5635359116022
"353",33.44,32.6298342541436
"354",33.535,32.6574585635359
"355",33.63,32.3204419889503
"356",33.725,33.6574585635359
"357",33.82,33.6906077348066
"358",33.915,34.0441988950276
"359",34.01,33.4861878453039
"360",34.105,32.9060773480663
"361",34.2,34.0939226519337
"362",34.295,33.4364640883978
"363",34.39,33.1546961325967
"364",34.485,33.0497237569061
"365",34.58,33.3093922651934
"366",34.675,33.9889502762431
"367",34.77,34.646408839779
"368",34.865,34.0110497237569
"369",34.96,32.767955801105
"370",35.055,33.9558011049724
"371",35.15,34.8895027624309
"372",35.245,33.9060773480663
"373",35.34,35.6077348066298
"374",35.435,34.7348066298343
"375",35.53,35.5193370165746
"376",35.625,34.1767955801105
"377",35.72,35.7237569060773
"378",35.815,34.8618784530387
"379",35.91,33.4475138121547
"380",36.005,34.9613259668508
"381",36.1,34.1270718232044
"382",36.195,34.2651933701657
"383",36.29,36.4530386740332
"384",36.385,34.1988950276243
"385",36.48,34.9226519337017
"386",36.575,34.6906077348066
"387",36.67,34.4419889502762
"388",36.765,34.3867403314917
"389",36.86,35.060773480663
"390",36.955,35.5082872928177
"391",37.05,34.292817679558
"392",37.145,35.6685082872928
"393",37.24,35.1381215469613
"394",37.335,35.585635359116
"395",37.43,35.6132596685083
"396",37.525,36.2375690607735
"397",37.62,34.8176795580111
"398",37.715,35.7845303867403
"399",37.81,36.9116022099448
"400",37.905,37.0828729281768
"401",38,36.1546961325967
"402",38.095,35.646408839779
"403",38.19,36.2651933701657
"404",38.285,36.171270718232
"405",38.38,36.0994475138122
"406",38.475,34.9834254143646
"407",38.57,34.7237569060773
"408",38.665,34.4198895027624
"409",38.76,34.8397790055249
"410",38.855,34.9171270718232
"411",38.95,33.9668508287293
"412",39.045,34.7016574585635
"413",39.14,36.0386740331492
"414",39.235,34.5414364640884
"415",39.33,34.8729281767956
"416",39.425,34.585635359116
"417",39.52,34.1767955801105
"418",39.615,34.707182320442
"419",39.71,36.060773480663
"420",39.805,36.5635359116022
"421",39.9,36.6629834254144
"422",39.995,35.9502762430939
"423",40.09,35.8839779005525
"424",40.185,34.878453038674
"425",40.28,36.5138121546961
"426",40.375,35.8232044198895
"427",40.47,35.878453038674
"428",40.565,35.9779005524862
"429",40.66,34.8618784530387
"430",40.755,35.2154696132597
"431",40.85,34.8563535911602
"432",40.945,34.6629834254144
"433",41.04,34.1823204419889
"434",41.135,33.7127071823204
"435",41.23,33.6353591160221
"436",41.325,35.0939226519337
"437",41.42,33.4198895027624
"438",41.515,34.7127071823204
"439",41.61,34.2983425414365
"440",41.705,34.6685082872928
"441",41.8,34.9502762430939
"442",41.895,35.7955801104972
"443",41.99,34.9060773480663
"444",42.085,34.7790055248619
"445",42.18,35.6906077348066
"446",42.275,34.828729281768
"447",42.37,35.1933701657459
"448",42.465,34.6408839779006
"449",42.56,34.6906077348066
"450",42.655,33.8950276243094
"451",42.75,33.7513812154696
"452",42.845,34.8176795580111
"453",42.94,33.6740331491713
"454",43.035,33.9171270718232
"455",43.13,34.3756906077348
"456",43.225,32.9281767955801
"457",43.32,33.6740331491713
"458",43.415,34.3370165745856
"459",43.51,34.5469613259668
"460",43.605,33.4475138121547
"461",43.7,34.7513812154696
"462",43.795,33.8397790055249
"463",43.89,33.0386740331492
"464",43.985,33.292817679558
"465",44.08,33.0883977900552
"466",44.175,32.6740331491713
"467",44.27,33.6077348066298
"468",44.365,34.8453038674033
"469",44.46,33.8176795580111
"470",44.555,33.8397790055249
"471",44.65,33.8508287292818
"472",44.745,33.6795580110497
"473",44.84,33.8342541436464
"474",44.935,34.9723756906077
"475",45.03,33.5635359116022
"476",45.125,33.7624309392265
"477",45.22,33.1325966850829
"478",45.315,34.8895027624309
"479",45.41,33.2651933701657
"480",45.505,32.7900552486188
"481",45.6,32.9502762430939
"482",45.695,33.2707182320442
"483",45.79,33.3480662983425
"484",45.885,33.7790055248619
"485",45.98,33.939226519337
"486",46.075,33.3756906077348
"487",46.17,33.4972375690608
"488",46.265,34.4696132596685
"489",46.36,33.7127071823204
"490",46.455,34.767955801105
"491",46.55,34.2541436464088
"492",46.645,35.0165745856354
"493",46.74,34.4419889502762
"494",46.835,34.4917127071823
"495",46.93,34.3314917127072
"496",47.025,34.0331491712707
"497",47.12,34.9171270718232
"498",47.215,33.5027624309392
"499",47.31,34.6906077348066
"500",47.405,33.9779005524862
"501",47.5,33.3093922651934
"502",47.595,32.7624309392265
"503",47.69,33.5359116022099
"504",47.785,33.6850828729282
"505",47.88,34.0773480662983
"506",47.975,33.6685082872928
"507",48.07,33.9834254143646
"508",48.165,34.4917127071823
"509",48.26,33.0441988950276
"510",48.355,33.2983425414365
"511",48.45,33.524861878453
"512",48.545,35.0662983425414
"513",48.64,35.4917127071823
"514",48.735,36.0497237569061
"515",48.83,35.9834254143646
"516",48.925,34.6298342541436
"517",49.02,34.5414364640884
"518",49.115,33.4088397790055
"519",49.21,34.4861878453039
"520",49.305,34.4198895027624
"521",49.4,33.6961325966851
"522",49.495,34.9116022099448
"523",49.59,34.3701657458564
"524",49.685,34.4033149171271
"525",49.78,34.8066298342541
"526",49.875,34.6519337016575
"527",49.97,32.9171270718232
"528",50.065,33.6740331491713
"529",50.16,33.7513812154696
"530",50.255,35.171270718232
"531",50.35,33.5027624309392
"532",50.445,34.2762430939227
"533",50.54,34.2375690607735
"534",50.635,33.414364640884
"535",50.73,33.7900552486188
"536",50.825,34.7513812154696
"537",50.92,34.1823204419889
"538",51.015,36
"539",51.11,35.9944751381215
"540",51.205,35.8563535911602
"541",51.3,34.7182320441989
"542",51.395,34.7458563535912
"543",51.49,34.9226519337017
"544",51.585,34.5193370165746
"545",51.68,35.8895027624309
"546",51.775,35.6077348066298
"547",51.87,34.3591160220994
"548",51.965,35.6961325966851
"549",52.06,35.7348066298343
"550",52.155,34.0110497237569
"551",52.25,35.1823204419889
"552",52.345,35.4309392265193
"553",52.44,36.767955801105
"554",52.535,35.878453038674
"555",52.63,36.1933701657459
"556",52.725,36.5524861878453
"557",52.82,35.9337016574586
"558",52.915,35.9171270718232
"559",53.01,37.6961325966851
"560",53.105,37.7403314917127
"561",53.2,38.121546961326
"562",53.295,37.5690607734807
"563",53.39,37.1325966850829
"564",53.485,36.9226519337017
"565",53.58,36.3922651933702
"566",53.675,37.707182320442
"567",53.77,36.7237569060773
"568",53.865,36.0773480662983
"569",53.96,37.6740331491713
"570",54.055,35.4033149171271
"571",54.15,36.6961325966851
"572",54.245,36.3977900552486
"573",54.34,35.6795580110497
"574",54.435,35.5469613259668
"575",54.53,36.707182320442
"576",54.625,36.3480662983425
"577",54.72,36.2707182320442
"578",54.815,37.2430939226519
"579",54.91,36.9502762430939
"580",55.005,36.646408839779
"581",55.1,35.8011049723757
"582",55.195,37.0055248618785
"583",55.29,36.6243093922652
"584",55.385,37.475138121547
"585",55.48,37.0773480662983
"586",55.575,37.0386740331492
"587",55.67,36.4917127071823
"588",55.765,37.5911602209945
"589",55.86,37.6906077348066
"590",55.955,38.6961325966851
"591",56.05,38.060773480663
"592",56.145,38.585635359116
"593",56.24,38.8232044198895
"594",56.335,38.2375690607735
"595",56.43,39.5303867403315
"596",56.525,39.8397790055249
"597",56.62,39.524861878453
"598",56.715,37.9723756906077
"599",56.81,37.5690607734807
"600",56.905,37.9723756906077
"601",57,39.7237569060773
"602",57.095,38.2596685082873
"603",57.19,37.1436464088398
"604",57.285,35.8453038674033
"605",57.38,37.5414364640884
"606",57.475,37.9281767955801
"607",57.57,38.2651933701657
"608",57.665,38.6850828729282
"609",57.76,37.6077348066298
"610",57.855,37.0276243093923
"611",57.95,37.0441988950276
"612",58.045,37.414364640884
"613",58.14,36.3701657458564
"614",58.235,37.475138121547
"615",58.33,37.0110497237569
"616",58.425,37.3756906077348
"617",58.52,36.5193370165746
"618",58.615,36.9116022099448
"619",58.71,36.6961325966851
"620",58.805,36.9502762430939
"621",58.9,36.3701657458564
"622",58.995,35.8674033149171
"623",59.09,35.1823204419889
"624",59.185,35.5082872928177
"625",59.28,35.9723756906077
"626",59.375,35.5027624309392
"627",59.47,35.1878453038674
"628",59.565,34.9834254143646
"629",59.66,35.1657458563536
"630",59.755,35.5027624309392
"631",59.85,36.1325966850829
"632",59.945,37.4033149171271
"633",60.04,36.8950276243094
"634",60.135,37.4475138121547
"635",60.23,36.414364640884
"636",60.325,35.7955801104972
"637",60.42,36.171270718232
"638",60.515,35.2762430939227
"639",60.61,35.3922651933702
"640",60.705,37.8342541436464
"641",60.8,37.5082872928177
"642",60.895,35.8563535911602
"643",60.99,35.7458563535912
"644",61.085,35.5524861878453
"645",61.18,34.5745856353591
"646",61.275,34.9116022099448
"647",61.37,36.0110497237569
"648",61.465,34.5027624309392
"649",61.56,35.8563535911602
"650",61.655,37.2044198895028
"651",61.75,35.2430939226519
"652",61.845,35.1657458563536
"653",61.94,35.9226519337017
"654",62.035,36.5911602209945
"655",62.13,38.4254143646409
"656",62.225,39.7458563535912
"657",62.32,40.3425414364641
"658",62.415,37.2375690607735
"659",62.51,36.767955801105
"660",62.605,36.0939226519337
"661",62.7,34.9116022099448
"662",62.795,36.1988950276243
"663",62.89,37.0110497237569
"664",62.985,36.1767955801105
"665",63.08,36.3867403314917
"666",63.175,35.6353591160221
"667",63.27,35.1104972375691
"668",63.365,35.939226519337
"669",63.46,35.9060773480663
"670",63.555,36.6187845303867
"671",63.65,37.1270718232044
"672",63.745,37.414364640884
"673",63.84,39.1104972375691
"674",63.935,39.2596685082873
"675",64.03,38.5911602209945
"676",64.125,37.292817679558
"677",64.22,36.5580110497238
"678",64.315,37.8453038674033
"679",64.41,38.9005524861878
"680",64.505,37.4198895027624
"681",64.6,37.0386740331492
"682",64.695,38.4475138121547
"683",64.79,38.060773480663
"684",64.885,36.9337016574586
"685",64.98,36.4585635359116
"686",65.075,37.8011049723757
"687",65.17,37.3701657458564
"688",65.265,37.3093922651934
"689",65.36,36.6795580110497
"690",65.455,36.5469613259668
"691",65.55,36.7016574585635
"692",65.645,38.7900552486188
"693",65.74,36.8729281767956
"694",65.835,37.9723756906077
"695",65.93,38.1988950276243
"696",66.025,38.6187845303867
"697",66.12,38.1767955801105
"698",66.215,36.939226519337
"699",66.31,36.7292817679558
"700",66.405,37.4585635359116
"701",66.5,38.2099447513812
"702",66.595,37.2707182320442
"703",66.69,38.5469613259668
"704",66.785,39.3977900552486
"705",66.88,38.6740331491713
"706",66.975,38.1602209944751
"707",67.07,38.2430939226519
"708",67.165,37.8011049723757
"709",67.26,39.5801104972376
"710",67.355,38.8729281767956
"711",67.45,38.7458563535912
"712",67.545,38.5966850828729
"713",67.64,38.7513812154696
"714",67.735,38.5966850828729
"715",67.83,38.3149171270718
"716",67.925,38.9226519337017
"717",68.02,38.4475138121547
"718",68.115,39.7790055248619
"719",68.21,37.5580110497238
"720",68.305,38.6685082872928
"721",68.4,38.2651933701657
"722",68.495,36.2044198895028
"723",68.59,36.6408839779006
"724",68.685,37.3370165745856
"725",68.78,38.5414364640884
"726",68.875,37.6243093922652
"727",68.97,39.3149171270718
"728",69.065,38.6629834254144
"729",69.16,37.1104972375691
"730",69.255,36.8342541436464
"731",69.35,39.0994475138122
"732",69.445,37.4309392265193
"733",69.54,37.5082872928177
"734",69.635,38.5911602209945
"735",69.73,38.414364640884
"736",69.825,37.8397790055249
"737",69.92,36.8011049723757
"738",70.015,37.8176795580111
"739",70.11,37.1160220994475
"740",70.205,37.4475138121547
"741",70.3,38.1049723756906
"742",70.395,36.585635359116
"743",70.49,37.1270718232044
"744",70.585,37.3093922651934
"745",70.68,36.3038674033149
"746",70.775,36.1381215469613
"747",70.87,35
"748",70.965,37.2817679558011
"749",71.06,37.8011049723757
"750",71.155,37.5801104972376
"751",71.25,38.8397790055249
"752",71.345,36.6022099447514
"753",71.44,36.292817679558
"754",71.535,37.1491712707182
"755",71.63,37.939226519337
"756",71.725,37.6519337016575
"757",71.82,38.1270718232044
"758",71.915,37.9779005524862
"759",72.01,36.7237569060773
"760",72.105,37.5193370165746
"761",72.2,37.707182320442
"762",72.295,36.8950276243094
"763",72.39,37.0662983425414
"764",72.485,37.5801104972376
"765",72.58,38.0386740331492
"766",72.675,37.5580110497238
"767",72.77,37.7900552486188
"768",72.865,36.2265193370166
"769",72.96,35.9779005524862
"770",73.055,36.7569060773481
"771",73.15,36.5966850828729
"772",73.245,36.707182320442
"773",73.34,37.6906077348066
"774",73.435,38.1270718232044
"775",73.53,38.7348066298343
"776",73.625,38.2265193370166
"777",73.72,40.0386740331492
"778",73.815,38.7403314917127
"779",73.91,36.1049723756906
"780",74.005,37.8950276243094
"781",74.1,36.9723756906077
"782",74.195,36.8729281767956
"783",74.29,37.3646408839779
"784",74.385,36.4696132596685
"785",74.48,36.5469613259668
"786",74.575,36.1049723756906
"787",74.67,36.0994475138122
"788",74.765,35.9281767955801
"789",74.86,34.7348066298343
"790",74.955,35.232044198895
"791",75.05,35.3259668508287
"792",75.145,35.2983425414365
"793",75.24,35.8121546961326
"794",75.335,34.7016574585635
"795",75.43,35.0718232044199
"796",75.525,35.7458563535912
"797",75.62,35.5801104972376
"798",75.715,36.2430939226519
"799",75.81,36.0994475138122
"800",75.905,38.3370165745856
"801",76,36.4364640883978
"802",76.095,35.4088397790055
"803",76.19,36.2099447513812
"804",76.285,35.7237569060773
"805",76.38,36.7734806629834
"806",76.475,34.9944751381215
"807",76.57,36.1049723756906
"808",76.665,36.7403314917127
"809",76.76,36.8508287292818
"810",76.855,35.2596685082873
"811",76.95,35.6077348066298
"812",77.045,35.9337016574586
"813",77.14,35.6519337016575
"814",77.235,36.828729281768
"815",77.33,37.524861878453
"816",77.425,37.0939226519337
"817",77.52,36.353591160221
"818",77.615,35.646408839779
"819",77.71,35.2762430939227
"820",77.805,36.1767955801105
"821",77.9,36.9779005524862
"822",77.995,38.0331491712707
"823",78.09,35.3093922651934
"824",78.185,36.3480662983425
"825",78.28,36.4198895027624
"826",78.375,36.1049723756906
"827",78.47,35.7458563535912
"828",78.565,36.0883977900552
"829",78.66,35.9723756906077
"830",78.755,35.2486187845304
"831",78.85,36.060773480663
"832",78.945,36.121546961326
"833",79.04,34.8176795580111
"834",79.135,34.8176795580111
"835",79.23,34.828729281768
"836",79.325,36.5138121546961
"837",79.42,34.6077348066298
"838",79.515,36.3149171270718
"839",79.61,38.7458563535912
"840",79.705,37.9668508287293
"841",79.8,38.0276243093923
"842",79.895,38.060773480663
"843",79.99,37.7513812154696
"844",80.085,38.7458563535912
"845",80.18,40.2707182320442
"846",80.275,38.5303867403315
"847",80.37,37.4033149171271
"848",80.465,37.6353591160221
"849",80.56,37.2651933701657
"850",80.655,37.3093922651934
"851",80.75,38.3149171270718
"852",80.845,39.9723756906077
"853",80.94,38.6961325966851
"854",81.035,39.0331491712707
"855",81.13,39.4806629834254
"856",81.225,39.6187845303867
"857",81.32,39.6611111111111
"858",81.415,40.3876404494382
"859",81.51,40.4204545454545
"860",81.605,41.6685714285714
"861",81.7,40.1907514450867
"862",81.795,42.3099415204678
"863",81.89,40.9526627218935
"864",81.985,40.7185628742515
"865",82.08,40.9454545454545
"866",82.175,40.9018404907975
"867",82.27,41.6708074534162
"868",82.365,41.8364779874214
"869",82.46,42.7070063694268
"870",82.555,41.4645161290323
"871",82.65,41.2352941176471
"872",82.745,41.1390728476821
"873",82.84,40.5771812080537
"874",82.935,42.2272727272727
"875",83.03,42.2051282051282
"876",83.125,41.1974522292994
"877",83.22,41.7197452229299
"878",83.315,43.8544303797468
"879",83.41,44.6012658227848
"880",83.505,44.3481012658228
"881",83.6,45.5949367088608
"882",83.695,45.626582278481
"883",83.79,45.1645569620253
"884",83.885,46.1320754716981
"885",83.98,48.1075949367089
"886",84.075,49.2784810126582
"887",84.17,48.6540880503145
"888",84.265,50.4276729559748
"889",84.36,49.1446540880503
"890",84.455,49.937106918239
"891",84.55,50.9496855345912
"892",84.645,51.7125
"893",84.74,52.14375
"894",84.835,49.96875
"895",84.93,50.93125
"896",85.025,50.6875
"897",85.12,49.3
"898",85.215,51.9254658385093
"899",85.31,52.56875
"900",85.405,51.8819875776397
"901",85.5,50.6875
"902",85.595,52.6645962732919
"903",85.69,53.4906832298137
"904",85.785,53.7453416149068
"905",85.88,55.2173913043478
"906",85.975,54.1925465838509
"907",86.07,56.7639751552795
"908",86.165,57.3478260869565
"909",86.26,55.3518518518519
"910",86.355,56.1180124223603
"911",86.45,55.2530864197531
"912",86.545,54.06875
"913",86.64,54.0822784810127
"914",86.735,56.3333333333333
"915",86.83,58.8562091503268
"916",86.925,57.5761589403973
"917",87.02,57.4675324675325
"918",87.115,58.9161290322581
"919",87.21,58.1923076923077
"920",87.305,58.312101910828
"921",87.4,56.5157232704403
"922",87.495,57.3670886075949
"923",87.59,58.1194968553459
"924",87.685,56.3459119496855
"925",87.78,55.84375
"926",87.875,57.055900621118
"927",87.97,58.1172839506173
"928",88.065,58.9565217391304
"929",88.16,60.98125
"930",88.255,59.3395061728395
"931",88.35,57.8333333333333
"932",88.445,58.3251533742331
"933",88.54,58.8036809815951
"934",88.635,58.1104294478528
"935",88.73,58.2987804878049
"936",88.825,57.3536585365854
"937",88.92,56.6686746987952
"938",89.015,58.3658536585366
"939",89.11,57.7272727272727
"940",89.205,58.6807228915663
"941",89.3,56.3433734939759
