"","depth_mm","Si"
"951",90.275,2.4625
"952",90.375,2.69047619047619
"953",90.475,2.49382716049383
"954",90.575,2.44444444444444
"955",90.675,2.38505747126437
"956",90.775,2.50299401197605
"957",90.875,2.38728323699422
"958",90.975,2.61714285714286
"959",91.075,2.47674418604651
"960",91.175,2.63243243243243
"961",91.275,2.62702702702703
"962",91.375,2.91578947368421
"963",91.475,2.65789473684211
"964",91.575,2.67195767195767
"965",91.675,2.72448979591837
"966",91.775,2.75634517766497
"967",91.875,2.72680412371134
"968",91.975,2.88095238095238
"969",92.075,2.63725490196078
"970",92.175,2.65024630541872
"971",92.275,2.94029850746269
"972",92.375,2.9377990430622
"973",92.475,3.03381642512077
"974",92.575,2.8128078817734
"975",92.675,2.88105726872247
"976",92.775,2.93119266055046
"977",92.875,2.75348837209302
"978",92.975,2.84403669724771
"979",93.075,2.99545454545455
"980",93.175,2.98660714285714
"981",93.275,2.87280701754386
"982",93.375,2.96969696969697
"983",93.475,2.91561181434599
"984",93.575,2.87826086956522
"985",93.675,2.82008368200837
"986",93.775,3.02100840336134
"987",93.875,3.04583333333333
"988",93.975,2.79166666666667
"989",94.075,2.99583333333333
"990",94.175,2.88571428571429
"991",94.275,2.93877551020408
"992",94.375,3.01190476190476
"993",94.475,3.02
"994",94.575,2.8156862745098
"995",94.675,2.90513833992095
"996",94.775,2.96958174904943
"997",94.875,3.046875
"998",94.975,3.10943396226415
"999",95.075,2.817843866171
"1000",95.175,3.00390625
"1001",95.275,3.19245283018868
"1002",95.375,3.20817843866171
"1003",95.475,3.01140684410646
"1004",95.575,3.00381679389313
"1005",95.675,3.20229007633588
"1006",95.775,3.15325670498084
"1007",95.875,3.25475285171103
"1008",95.975,3.21641791044776
"1009",96.075,2.90384615384615
"1010",96.175,3.15925925925926
"1011",96.275,3.08646616541353
"1012",96.375,3.2781954887218
"1013",96.475,3.27924528301887
"1014",96.575,3.20676691729323
"1015",96.675,3.06569343065693
"1016",96.775,3.21111111111111
"1017",96.875,3.21052631578947
"1018",96.975,3.20817843866171
"1019",97.075,3.34848484848485
"1020",97.175,3.23595505617978
"1021",97.275,3.24621212121212
"1022",97.375,2.90977443609023
"1023",97.475,3.31835205992509
"1024",97.575,3.10902255639098
"1025",97.675,3.20149253731343
"1026",97.775,3.22097378277154
"1027",97.875,3.37984496124031
"1028",97.975,3.32592592592593
"1029",98.075,3.18045112781955
"1030",98.175,3.34980988593156
"1031",98.275,3.1811320754717
"1032",98.375,3.1635687732342
"1033",98.475,3.46616541353383
"1034",98.575,3.32950191570881
"1035",98.675,3.43609022556391
"1036",98.775,3.34944237918216
"1037",98.875,3.17669172932331
"1038",98.975,3.29850746268657
"1039",99.075,3.20973782771536
"1040",99.175,3.38432835820896
"1041",99.275,3.17407407407407
"1042",99.375,3.33703703703704
"1043",99.475,3.48698884758364
"1044",99.575,3.22519083969466
"1045",99.675,3.30223880597015
"1046",99.775,3.309963099631
"1047",99.875,3.11895910780669
"1048",99.975,3.19029850746269
"1049",100.075,3.34317343173432
"1050",100.175,3.35849056603774
"1051",100.275,3.12830188679245
"1052",100.375,3.33707865168539
"1053",100.475,3.20676691729323
"1054",100.575,3.30711610486891
"1055",100.675,3.15555555555556
"1056",100.775,3.48351648351648
"1057",100.875,3.24723247232472
"1058",100.975,3.23220973782772
"1059",101.075,3.20740740740741
"1060",101.175,3.33823529411765
"1061",101.275,3.35185185185185
"1062",101.375,3.41984732824427
"1063",101.475,3.29811320754717
"1064",101.575,3.31439393939394
"1065",101.675,3.53731343283582
"1066",101.775,3.45454545454545
"1067",101.875,3.23880597014925
"1068",101.975,3.44736842105263
"1069",102.075,3.26966292134831
"1070",102.175,3.28625954198473
"1071",102.275,3.30337078651685
"1072",102.375,3.43939393939394
"1073",102.475,3.2319391634981
"1074",102.575,3.19402985074627
"1075",102.675,3.55597014925373
"1076",102.775,3.42379182156134
"1077",102.875,3.27037037037037
"1078",102.975,3.21212121212121
"1079",103.075,3.24163568773234
"1080",103.175,3.22962962962963
"1081",103.275,3.25283018867925
"1082",103.375,3.22053231939163
"1083",103.475,3.21673003802281
"1084",103.575,3.26022304832714
"1085",103.675,3.50943396226415
"1086",103.775,3.47744360902256
"1087",103.875,3.38745387453875
"1088",103.975,3.55636363636364
"1089",104.075,3.33828996282528
"1090",104.175,3.23443223443223
"1091",104.275,3.41287878787879
"1092",104.375,3.42585551330798
"1093",104.475,3.27037037037037
"1094",104.575,3.47014925373134
"1095",104.675,3.29588014981273
"1096",104.775,3.38661710037175
"1097",104.875,3.38576779026217
"1098",104.975,3.5239852398524
"1099",105.075,3.49815498154982
"1100",105.175,3.40530303030303
"1101",105.275,3.33582089552239
"1102",105.375,3.57303370786517
"1103",105.475,3.39700374531835
"1104",105.575,3.15555555555556
"1105",105.675,3.39259259259259
"1106",105.775,3.32584269662921
"1107",105.875,3.19188191881919
"1108",105.975,3.4
"1109",106.075,3.42164179104478
"1110",106.175,3.40510948905109
"1111",106.275,3.46564885496183
"1112",106.375,3.4375
"1113",106.475,3.28782287822878
"1114",106.575,3.5719696969697
"1115",106.675,3.25650557620818
"1116",106.775,3.20802919708029
"1117",106.875,3.46468401486989
"1118",106.975,3.25555555555556
"1119",107.075,3.17647058823529
"1120",107.175,3.45353159851301
"1121",107.275,3.27037037037037
"1122",107.375,3.14179104477612
"1123",107.475,3.43609022556391
"1124",107.575,3.45833333333333
"1125",107.675,3.22426470588235
"1126",107.775,3.30681818181818
"1127",107.875,3.27985074626866
"1128",107.975,3.43494423791822
"1129",108.075,3.30597014925373
"1130",108.175,3.44117647058824
"1131",108.275,3.26937269372694
"1132",108.375,3.27407407407407
"1133",108.475,3.41417910447761
"1134",108.575,3.12734082397004
"1135",108.675,3.30566037735849
"1136",108.775,3.26119402985075
"1137",108.875,3.40148698884758
"1138",108.975,3.46441947565543
"1139",109.075,3.35820895522388
"1140",109.175,3.3609022556391
"1141",109.275,3.28030303030303
"1142",109.375,3.32584269662921
"1143",109.475,3.58490566037736
"1144",109.575,3.30970149253731
"1145",109.675,3.33460076045627
"1146",109.775,3.40671641791045
"1147",109.875,3.38888888888889
"1148",109.975,3.35925925925926
"1149",110.075,3.23018867924528
"1150",110.175,3.50557620817844
"1151",110.275,3.28148148148148
"1152",110.375,3.45018450184502
"1153",110.475,3.35205992509363
"1154",110.575,3.58888888888889
"1155",110.675,3.53846153846154
"1156",110.775,3.29213483146067
"1157",110.875,3.41573033707865
"1158",110.975,3.41198501872659
"1159",111.075,3.39179104477612
"1160",111.175,3.46212121212121
"1161",111.275,3.18959107806691
"1162",111.375,3.26666666666667
"1163",111.475,3.14869888475836
"1164",111.575,3.2593984962406
"1165",111.675,3.47761194029851
"1166",111.775,3.28030303030303
"1167",111.875,3.24905660377358
"1168",111.975,3.26923076923077
"1169",112.075,3.1203007518797
"1170",112.175,3.43726235741445
"1171",112.275,3.31782945736434
"1172",112.375,3.30038022813688
"1173",112.475,3.23574144486692
"1174",112.575,3.32330827067669
"1175",112.675,3.35471698113208
"1176",112.775,3.28838951310861
"1177",112.875,3.19318181818182
"1178",112.975,3.21268656716418
"1179",113.075,3.39463601532567
"1180",113.175,3.14716981132075
"1181",113.275,3.34883720930233
"1182",113.375,3.22137404580153
"1183",113.475,3.24814814814815
"1184",113.575,3.18320610687023
"1185",113.675,3.31578947368421
"1186",113.775,3.22388059701493
"1187",113.875,3.25373134328358
"1188",113.975,3.28996282527881
"1189",114.075,3.35074626865672
"1190",114.175,3.41635687732342
"1191",114.275,3.38867924528302
"1192",114.375,3.53358208955224
"1193",114.475,3.31203007518797
"1194",114.575,3.34671532846715
"1195",114.675,3.48888888888889
"1196",114.775,3.64925373134328
"1197",114.875,3.45833333333333
"1198",114.975,3.44943820224719
"1199",115.075,3.59398496240602
"1200",115.175,3.28252788104089
"1201",115.275,3.5
"1202",115.375,3.39097744360902
"1203",115.475,3.22641509433962
"1204",115.575,3.46792452830189
"1205",115.675,3.38661710037175
"1206",115.775,3.32330827067669
"1207",115.875,3.34848484848485
"1208",115.975,3.36802973977695
"1209",116.075,3.41132075471698
"1210",116.175,3.2059925093633
"1211",116.275,3.35361216730038
"1212",116.375,3.35955056179775
"1213",116.475,3.39033457249071
"1214",116.575,3.54681647940075
"1215",116.675,3.61389961389961
"1216",116.775,3.46792452830189
"1217",116.875,3.53030303030303
"1218",116.975,3.55094339622641
"1219",117.075,3.39852398523985
"1220",117.175,3.46268656716418
"1221",117.275,3.42322097378277
"1222",117.375,3.187265917603
"1223",117.475,3.50184501845018
"1224",117.575,3.4089219330855
"1225",117.675,3.52962962962963
"1226",117.775,3.50746268656716
"1227",117.875,3.41198501872659
"1228",117.975,3.59851301115242
"1229",118.075,3.30798479087452
"1230",118.175,3.29811320754717
"1231",118.275,3.41417910447761
"1232",118.375,3.48897058823529
"1233",118.475,3.45185185185185
"1234",118.575,3.42857142857143
"1235",118.675,3.53030303030303
"1236",118.775,3.5239852398524
"1237",118.875,3.33457249070632
"1238",118.975,3.67041198501873
"1239",119.075,3.3978102189781
"1240",119.175,3.38059701492537
"1241",119.275,3.48863636363636
"1242",119.375,3.32720588235294
"1243",119.475,3.33840304182509
"1244",119.575,3.32830188679245
"1245",119.675,3.40740740740741
"1246",119.775,3.46067415730337
"1247",119.875,3.34339622641509
"1248",119.975,3.49429657794677
"1249",120.075,3.29477611940298
"1250",120.175,3.40221402214022
"1251",120.275,3.34328358208955
"1252",120.375,3.40601503759398
"1253",120.475,3.187265917603
"1254",120.575,3.4037037037037
"1255",120.675,3.42164179104478
"1256",120.775,3.39923954372624
"1257",120.875,3.4106463878327
"1258",120.975,3.38257575757576
"1259",121.075,3.36940298507463
"1260",121.175,3.46641791044776
"1261",121.275,3.27340823970037
"1262",121.375,3.37218045112782
"1263",121.475,3.3962962962963
"1264",121.575,3.42696629213483
"1265",121.675,3.32584269662921
"1266",121.775,3.33948339483395
"1267",121.875,3.25830258302583
"1268",121.975,3.43173431734317
"1269",122.075,3.35424354243542
"1270",122.175,3.31818181818182
"1271",122.275,3.1780303030303
"1272",122.375,3.21268656716418
"1273",122.475,3.24150943396226
"1274",122.575,3.41509433962264
"1275",122.675,3.25367647058824
"1276",122.775,3.40298507462687
"1277",122.875,3.15730337078652
"1278",122.975,3.26373626373626
"1279",123.075,3.13962264150943
"1280",123.175,3.3041825095057
"1281",123.275,3.16793893129771
"1282",123.375,3.34586466165414
"1283",123.475,3.24809160305344
"1284",123.575,3.09433962264151
"1285",123.675,3.33457249070632
"1286",123.775,2.98859315589354
"1287",123.875,3.23018867924528
"1288",123.975,3.30188679245283
"1289",124.075,3.09701492537313
"1290",124.175,3.12121212121212
"1291",124.275,2.90874524714829
"1292",124.375,2.92883895131086
"1293",124.475,3.04924242424242
"1294",124.575,2.96168582375479
"1295",124.675,2.84584980237154
"1296",124.775,3.01520912547529
"1297",124.875,2.94163424124514
"1298",124.975,2.69291338582677
"1299",125.075,2.86454183266932
"1300",125.175,2.96511627906977
"1301",125.275,2.65873015873016
"1302",125.375,2.83206106870229
"1303",125.475,2.75
"1304",125.575,2.73255813953488
"1305",125.675,2.96511627906977
"1306",125.775,2.77992277992278
"1307",125.875,2.671875
"1308",125.975,2.76862745098039
"1309",126.075,2.51574803149606
"1310",126.175,2.78515625
"1311",126.275,2.86872586872587
"1312",126.375,2.73228346456693
"1313",126.475,2.60557768924303
"1314",126.575,2.50210970464135
"1315",126.675,2.63855421686747
"1316",126.775,2.56846473029046
"1317",126.875,2.50813008130081
"1318",126.975,2.62809917355372
"1319",127.075,2.46913580246914
"1320",127.175,2.43673469387755
"1321",127.275,2.51020408163265
"1322",127.375,2.40077821011673
"1323",127.475,2.50840336134454
"1324",127.575,2.375
"1325",127.675,2.41078838174274
"1326",127.775,2.49003984063745
"1327",127.875,2.44758064516129
"1328",127.975,2.47520661157025
"1329",128.075,2.5
"1330",128.175,2.40316205533597
"1331",128.275,2.37848605577689
"1332",128.375,2.40163934426229
"1333",128.475,2.49407114624506
"1334",128.575,2.5140562248996
"1335",128.675,2.57085020242915
"1336",128.775,2.67355371900826
"1337",128.875,2.58024691358025
"1338",128.975,2.608
"1339",129.075,2.46938775510204
"1340",129.175,2.4156378600823
"1341",129.275,2.44715447154472
"1342",129.375,2.54545454545455
"1343",129.475,2.616
"1344",129.575,2.55465587044534
"1345",129.675,2.68379446640316
"1346",129.775,2.42570281124498
"1347",129.875,2.4758064516129
"1348",129.975,2.54618473895582
"1349",130.075,2.66269841269841
"1350",130.175,2.66396761133603
"1351",130.275,2.63137254901961
"1352",130.375,2.77290836653386
"1353",130.475,2.79838709677419
"1354",130.575,2.68145161290323
"1355",130.675,2.6425702811245
"1356",130.775,2.74703557312253
"1357",130.875,2.77327935222672
"1358",130.975,2.8156862745098
"1359",131.075,2.62698412698413
"1360",131.175,2.71887550200803
"1361",131.275,2.828125
"1362",131.375,2.640625
"1363",131.475,2.60836501901141
"1364",131.575,2.73517786561265
"1365",131.675,2.9453125
"1366",131.775,2.96564885496183
"1367",131.875,2.65637065637066
"1368",131.975,3.02325581395349
"1369",132.075,3.06870229007634
"1370",132.175,2.93050193050193
"1371",132.275,2.98854961832061
"1372",132.375,3.13307984790875
"1373",132.475,2.98054474708171
"1374",132.575,2.86434108527132
"1375",132.675,2.92635658914729
"1376",132.775,3.07751937984496
"1377",132.875,2.96124031007752
"1378",132.975,3.12830188679245
"1379",133.075,3.03100775193798
"1380",133.175,3.08270676691729
"1381",133.275,3.08921933085502
"1382",133.375,3.11068702290076
"1383",133.475,3.10227272727273
"1384",133.575,3.0188679245283
"1385",133.675,2.9469696969697
"1386",133.775,3.23076923076923
"1387",133.875,3.15
"1388",133.975,2.98479087452471
"1389",134.075,3.02272727272727
"1390",134.175,3.15355805243446
"1391",134.275,3.08333333333333
"1392",134.375,3.1
"1393",134.475,3.09615384615385
"1394",134.575,3.06538461538462
"1395",134.675,3.24626865671642
"1396",134.775,3.20973782771536
"1397",134.875,3.01153846153846
"1398",134.975,2.99256505576208
"1399",135.075,3.33455882352941
"1400",135.175,3.23220973782772
"1401",135.275,3.11111111111111
"1402",135.375,3.28136882129278
"1403",135.475,3.09923664122137
"1404",135.575,3.24242424242424
"1405",135.675,3.15413533834586
"1406",135.775,3.02692307692308
"1407",135.875,3.17110266159696
"1408",135.975,3.04562737642586
"1409",136.075,3.28352490421456
"1410",136.175,3.05747126436782
"1411",136.275,3.31086142322097
"1412",136.375,3.3587786259542
"1413",136.475,3.3544776119403
"1414",136.575,2.99239543726236
"1415",136.675,3.12595419847328
"1416",136.775,3.19391634980989
"1417",136.875,3.08614232209738
"1418",136.975,3.42424242424242
"1419",137.075,3.06766917293233
"1420",137.175,3.19318181818182
"1421",137.275,3.20306513409962
"1422",137.375,3.03396226415094
"1423",137.475,3.09056603773585
"1424",137.575,3.15413533834586
"1425",137.675,3.36015325670498
"1426",137.775,2.96197718631179
"1427",137.875,3.05703422053232
"1428",137.975,3.2593984962406
"1429",138.075,3.10344827586207
"1430",138.175,3.01145038167939
"1431",138.275,3.2851711026616
"1432",138.375,3.0410447761194
"1433",138.475,3.2911877394636
"1434",138.575,3.08239700374532
"1435",138.675,3.32209737827715
"1436",138.775,3.14179104477612
"1437",138.875,3.1455938697318
"1438",138.975,3.23684210526316
"1439",139.075,3.33707865168539
"1440",139.175,3.26996197718631
"1441",139.275,3.25793650793651
"1442",139.375,3.04887218045113
"1443",139.475,3.06463878326996
"1444",139.575,3.22053231939163
"1445",139.675,2.94402985074627
"1446",139.775,3.03435114503817
"1447",139.875,3.2295719844358
"1448",139.975,3.16479400749064
"1449",140.075,3.10566037735849
"1450",140.175,3.08301886792453
"1451",140.275,2.86842105263158
"1452",140.375,2.75092936802974
"1453",140.475,3.02281368821293
"1454",140.575,2.86100386100386
"1455",140.675,2.7734375
"1456",140.775,3.11372549019608
"1457",140.875,2.89219330855019
"1458",140.975,2.85393258426966
"1459",141.075,2.64772727272727
"1460",141.175,2.91891891891892
"1461",141.275,2.76494023904382
"1462",141.375,2.86821705426357
"1463",141.475,2.81960784313726
"1464",141.575,2.62948207171315
"1465",141.675,2.74615384615385
"1466",141.775,2.765625
"1467",141.875,2.59922178988327
"1468",141.975,2.69083969465649
"1469",142.075,2.62055335968379
"1470",142.175,2.76862745098039
"1471",142.275,2.94980694980695
"1472",142.375,2.91497975708502
"1473",142.475,2.6147859922179
"1474",142.575,2.56326530612245
"1475",142.675,2.724
"1476",142.775,2.65267175572519
"1477",142.875,2.71764705882353
"1478",142.975,2.55725190839695
"1479",143.075,2.58527131782946
"1480",143.175,2.69649805447471
"1481",143.275,2.33467741935484
"1482",143.375,2.61089494163424
"1483",143.475,2.5078125
"1484",143.575,2.57370517928287
"1485",143.675,2.568
"1486",143.775,2.6031746031746
"1487",143.875,2.55172413793103
"1488",143.975,2.65714285714286
"1489",144.075,2.45454545454545
"1490",144.175,2.74015748031496
"1491",144.275,2.65873015873016
"1492",144.375,2.75
"1493",144.475,2.57142857142857
"1494",144.575,2.49805447470817
"1495",144.675,2.55020080321285
"1496",144.775,2.51209677419355
"1497",144.875,2.41767068273092
"1498",144.975,2.58232931726908
"1499",145.075,2.51219512195122
"1500",145.175,2.58870967741935
"1501",145.275,2.38056680161943
"1502",145.375,2.45703125
"1503",145.475,2.49377593360996
"1504",145.575,2.52822580645161
"1505",145.675,2.40625
"1506",145.775,2.59765625
"1507",145.875,2.61224489795918
"1508",145.975,2.55078125
"1509",146.075,2.48387096774194
"1510",146.175,2.63673469387755
"1511",146.275,2.6551724137931
"1512",146.375,2.51750972762646
"1513",146.475,2.58565737051793
"1514",146.575,2.5921568627451
"1515",146.675,2.57142857142857
"1516",146.775,2.56126482213439
"1517",146.875,2.43700787401575
"1518",146.975,2.60728744939271
"1519",147.075,2.59836065573771
"1520",147.175,2.50787401574803
"1521",147.275,2.68127490039841
"1522",147.375,2.60474308300395
"1523",147.475,2.62348178137652
"1524",147.575,2.46245059288538
"1525",147.675,2.57429718875502
"1526",147.775,2.55555555555556
"1527",147.875,2.39004149377593
"1528",147.975,2.53846153846154
"1529",148.075,2.609375
"1530",148.175,2.76447876447876
"1531",148.275,2.64393939393939
"1532",148.375,2.60869565217391
"1533",148.475,2.66532258064516
"1534",148.575,2.60536398467433
"1535",148.675,2.60165975103734
"1536",148.775,2.72047244094488
"1537",148.875,2.66929133858268
"1538",148.975,2.67953667953668
"1539",149.075,2.68825910931174
"1540",149.175,2.74903474903475
"1541",149.275,2.6875
"1542",149.375,2.72075471698113
"1543",149.475,2.73046875
"1544",149.575,2.65322580645161
"1545",149.675,2.80933852140078
"1546",149.775,2.51968503937008
"1547",149.875,2.76171875
"1548",149.975,2.71544715447154
"1549",150.075,2.7027027027027
"1550",150.175,2.76284584980237
"1551",150.275,2.74803149606299
"1552",150.375,2.98443579766537
"1553",150.475,2.70229007633588
"1554",150.575,2.81640625
"1555",150.675,2.52
"1556",150.775,2.89655172413793
"1557",150.875,2.70411985018727
"1558",150.975,2.84824902723735
"1559",151.075,2.90697674418605
"1560",151.175,2.81818181818182
"1561",151.275,2.70750988142292
"1562",151.375,2.87209302325581
"1563",151.475,2.93916349809886
"1564",151.575,2.88803088803089
"1565",151.675,2.86381322957198
"1566",151.775,3.00787401574803
"1567",151.875,2.82490272373541
"1568",151.975,2.98473282442748
"1569",152.075,2.78787878787879
"1570",152.175,2.80155642023346
"1571",152.275,2.83908045977011
"1572",152.375,2.89056603773585
"1573",152.475,2.88679245283019
"1574",152.575,2.74045801526718
"1575",152.675,2.9618320610687
"1576",152.775,2.99621212121212
"1577",152.875,2.89433962264151
"1578",152.975,2.92125984251969
"1579",153.075,2.98455598455598
"1580",153.175,3.04150943396226
"1581",153.275,2.90438247011952
"1582",153.375,3.14661654135338
"1583",153.475,3
"1584",153.575,2.88076923076923
"1585",153.675,3.0187969924812
"1586",153.775,3.04247104247104
"1587",153.875,3.13725490196078
"1588",153.975,3.04330708661417
"1589",154.075,2.95402298850575
"1590",154.175,2.97727272727273
"1591",154.275,3.03041825095057
"1592",154.375,3.04580152671756
"1593",154.475,2.95019157088123
"1594",154.575,3.07518796992481
"1595",154.675,3.15
"1596",154.775,3.18110236220472
"1597",154.875,3.24418604651163
"1598",154.975,3.09125475285171
"1599",155.075,3.07169811320755
"1600",155.175,3.07894736842105
"1601",155.275,2.99618320610687
"1602",155.375,3.09665427509294
"1603",155.475,3.05263157894737
"1604",155.575,2.99248120300752
"1605",155.675,3.17424242424242
"1606",155.775,3.08365019011407
"1607",155.875,3.14393939393939
"1608",155.975,3.40074906367041
"1609",156.075,3.17424242424242
"1610",156.175,3.14285714285714
"1611",156.275,2.98523985239852
"1612",156.375,3.19465648854962
"1613",156.475,3.07835820895522
"1614",156.575,2.93560606060606
"1615",156.675,3.22222222222222
"1616",156.775,3.08856088560886
"1617",156.875,2.93076923076923
"1618",156.975,3.08518518518519
"1619",157.075,3.04528301886792
"1620",157.175,3.36293436293436
"1621",157.275,3.16602316602317
"1622",157.375,2.93207547169811
"1623",157.475,3.23308270676692
"1624",157.575,3.17100371747212
"1625",157.675,3.24253731343284
"1626",157.775,2.93511450381679
"1627",157.875,3.19402985074627
"1628",157.975,3.25274725274725
"1629",158.075,3.08856088560886
"1630",158.175,3.13026819923372
"1631",158.275,3.29213483146067
"1632",158.375,3.27099236641221
"1633",158.475,3.13157894736842
"1634",158.575,3.15325670498084
"1635",158.675,3.12962962962963
"1636",158.775,3.24905660377358
"1637",158.875,3.09505703422053
"1638",158.975,3.04942965779468
"1639",159.075,3.02651515151515
"1640",159.175,3.26415094339623
"1641",159.275,3.12222222222222
"1642",159.375,3.2911877394636
"1643",159.475,3.00763358778626
"1644",159.575,3.29885057471264
"1645",159.675,3.17175572519084
"1646",159.775,3.43023255813953
"1647",159.875,3.17760617760618
"1648",159.975,3.06716417910448
"1649",160.075,3.06563706563707
"1650",160.175,3.13284132841328
"1651",160.275,3.28352490421456
"1652",160.375,3.23134328358209
"1653",160.475,3.15209125475285
"1654",160.575,3.15589353612167
"1655",160.675,2.91729323308271
"1656",160.775,3.07954545454545
"1657",160.875,3.10780669144981
"1658",160.975,3.14068441064639
"1659",161.075,3.20446096654275
"1660",161.175,3.11742424242424
"1661",161.275,3.06818181818182
"1662",161.375,3.06463878326996
"1663",161.475,3.13382899628253
"1664",161.575,3.30711610486891
"1665",161.675,3.25287356321839
"1666",161.775,3.15209125475285
"1667",161.875,3.20973782771536
"1668",161.975,3.18045112781955
"1669",162.075,3.28897338403042
"1670",162.175,2.93939393939394
"1671",162.275,2.88389513108614
"1672",162.375,3.12406015037594
"1673",162.475,3.03370786516854
"1674",162.575,3.03112840466926
"1675",162.675,3.07547169811321
"1676",162.775,3.04980842911877
"1677",162.875,3.02661596958175
"1678",162.975,2.98501872659176
"1679",163.075,2.95970695970696
"1680",163.175,3.0188679245283
"1681",163.275,2.89230769230769
"1682",163.375,3.06274509803922
"1683",163.475,2.93632958801498
"1684",163.575,2.89615384615385
"1685",163.675,2.99242424242424
"1686",163.775,2.96511627906977
"1687",163.875,3.00757575757576
"1688",163.975,2.8957528957529
"1689",164.075,2.78988326848249
"1690",164.175,2.64367816091954
"1691",164.275,2.71264367816092
"1692",164.375,2.70750988142292
"1693",164.475,2.83333333333333
"1694",164.575,2.8695652173913
"1695",164.675,2.75954198473282
"1696",164.775,2.72900763358779
"1697",164.875,2.88167938931298
"1698",164.975,2.75097276264591
"1699",165.075,2.72519083969466
"1700",165.175,2.62845849802372
"1701",165.275,2.67441860465116
"1702",165.375,2.56862745098039
"1703",165.475,2.60240963855422
"1704",165.575,2.9467680608365
"1705",165.675,2.73946360153257
"1706",165.775,2.93410852713178
"1707",165.875,2.86770428015564
"1708",165.975,2.63257575757576
"1709",166.075,2.74045801526718
"1710",166.175,2.6412213740458
"1711",166.275,2.81297709923664
"1712",166.375,2.85931558935361
"1713",166.475,2.72307692307692
"1714",166.575,2.82329317269076
"1715",166.675,2.85171102661597
"1716",166.775,2.75757575757576
"1717",166.875,2.98015873015873
"1718",166.975,2.87878787878788
"1719",167.075,2.81297709923664
"1720",167.175,2.97328244274809
"1721",167.275,2.8828125
"1722",167.375,2.84210526315789
"1723",167.475,2.92664092664093
"1724",167.575,2.81923076923077
"1725",167.675,2.97665369649805
"1726",167.775,2.78461538461538
"1727",167.875,2.90151515151515
"1728",167.975,2.91984732824427
"1729",168.075,3
"1730",168.175,2.84496124031008
"1731",168.275,2.82539682539683
"1732",168.375,2.86641221374046
"1733",168.475,2.67816091954023
"1734",168.575,2.77821011673152
"1735",168.675,2.8715953307393
"1736",168.775,2.65151515151515
"1737",168.875,2.97233201581028
"1738",168.975,2.74901960784314
"1739",169.075,2.73684210526316
"1740",169.175,2.82945736434109
"1741",169.275,2.79310344827586
"1742",169.375,2.75675675675676
"1743",169.475,2.5390625
"1744",169.575,2.78210116731517
"1745",169.675,2.76628352490421
"1746",169.775,2.66015625
"1747",169.875,2.69047619047619
"1748",169.975,2.73151750972763
"1749",170.075,2.73828125
"1750",170.175,2.72727272727273
"1751",170.275,2.76953125
"1752",170.375,2.66793893129771
"1753",170.475,2.68992248062015
"1754",170.575,2.67886178861789
"1755",170.675,2.49206349206349
"1756",170.775,2.66530612244898
"1757",170.875,2.63157894736842
"1758",170.975,2.67588932806324
"1759",171.075,2.7843137254902
"1760",171.175,2.58064516129032
"1761",171.275,2.636
"1762",171.375,2.62450592885375
"1763",171.475,2.59923664122137
"1764",171.575,2.69105691056911
"1765",171.675,2.77821011673152
"1766",171.775,2.7109375
"1767",171.875,2.67206477732794
"1768",171.975,2.73877551020408
"1769",172.075,2.58333333333333
"1770",172.175,2.58333333333333
"1771",172.275,2.59922178988327
"1772",172.375,2.66115702479339
"1773",172.475,2.57142857142857
"1774",172.575,2.6078431372549
"1775",172.675,2.83921568627451
"1776",172.775,2.8780487804878
"1777",172.875,2.69477911646586
"1778",172.975,2.67901234567901
"1779",173.075,2.84033613445378
"1780",173.175,2.8130081300813
"1781",173.275,2.80869565217391
"1782",173.375,2.68032786885246
"1783",173.475,2.54098360655738
"1784",173.575,2.70512820512821
"1785",173.675,2.65690376569038
"1786",173.775,2.48953974895398
"1787",173.875,2.61181434599156
"1788",173.975,2.55510204081633
"1789",174.075,2.7008547008547
"1790",174.175,2.58620689655172
"1791",174.275,2.58771929824561
"1792",174.375,2.41071428571429
"1793",174.475,2.7695652173913
"1794",174.575,2.61842105263158
"1795",174.675,2.63839285714286
"1796",174.775,2.76991150442478
"1797",174.875,2.58771929824561
"1798",174.975,2.70093457943925
"1799",175.075,2.76233183856502
"1800",175.175,2.62780269058296
"1801",175.275,2.63255813953488
"1802",175.375,2.69158878504673
"1803",175.475,2.89449541284404
"1804",175.575,2.51196172248804
"1805",175.675,2.70813397129187
"1806",175.775,2.62037037037037
"1807",175.875,2.65365853658537
"1808",175.975,2.63333333333333
"1809",176.075,2.46698113207547
"1810",176.175,2.54455445544554
"1811",176.275,2.76847290640394
"1812",176.375,2.69756097560976
"1813",176.475,2.63366336633663
"1814",176.575,2.59701492537313
"1815",176.675,2.74257425742574
"1816",176.775,2.74479166666667
"1817",176.875,2.67015706806283
"1818",176.975,2.58793969849246
"1819",177.075,2.63492063492063
"1820",177.175,2.83854166666667
"1821",177.275,2.78191489361702
"1822",177.375,2.55440414507772
"1823",177.475,2.7720207253886
"1824",177.575,2.54210526315789
"1825",177.675,2.75268817204301
"1826",177.775,2.78688524590164
"1827",177.875,2.84269662921348
"1828",177.975,2.92592592592593
"1829",178.075,2.86187845303867
"1830",178.175,2.75806451612903
"1831",178.275,3.05
"1832",178.375,2.8121546961326
"1833",178.475,2.72
"1834",178.575,2.94350282485876
"1835",178.675,2.69101123595506
"1836",178.775,3.09302325581395
