"","depth_mm","K"
"306",28.975,10.6850828729282
"307",29.07,10.6353591160221
"308",29.165,10.1436464088398
"309",29.26,10.6519337016575
"310",29.355,10.6850828729282
"311",29.45,10.5138121546961
"312",29.545,10.8508287292818
"313",29.64,10.4198895027624
"314",29.735,10.3701657458564
"315",29.83,10.8618784530387
"316",29.925,10.6629834254144
"317",30.02,10.8066298342541
"318",30.115,10.7845303867403
"319",30.21,11.232044198895
"320",30.305,10.5193370165746
"321",30.4,10.9226519337017
"322",30.495,10.5911602209945
"323",30.59,10.524861878453
"324",30.685,11.0220994475138
"325",30.78,11.6243093922652
"326",30.875,11.3480662983425
"327",30.97,11.1104972375691
"328",31.065,11.6132596685083
"329",31.16,10.8674033149171
"330",31.255,10.8563535911602
"331",31.35,11.5469613259669
"332",31.445,11.5966850828729
"333",31.54,11.0828729281768
"334",31.635,10.828729281768
"335",31.73,10.8950276243094
"336",31.825,10.8397790055249
"337",31.92,11.0718232044199
"338",32.015,11.2375690607735
"339",32.11,10.8397790055249
"340",32.205,11.0718232044199
"341",32.3,10.7569060773481
"342",32.395,11.0055248618785
"343",32.49,10.817679558011
"344",32.585,10.8618784530387
"345",32.68,10.7016574585635
"346",32.775,10.7900552486188
"347",32.87,10.9226519337017
"348",32.965,11.6961325966851
"349",33.06,11.5359116022099
"350",33.155,11.171270718232
"351",33.25,11.3149171270718
"352",33.345,11.2707182320442
"353",33.44,10.9668508287293
"354",33.535,10.8508287292818
"355",33.63,10.5469613259669
"356",33.725,11.232044198895
"357",33.82,11.0331491712707
"358",33.915,11.2154696132597
"359",34.01,10.9337016574586
"360",34.105,10.6795580110497
"361",34.2,10.7624309392265
"362",34.295,10.6906077348066
"363",34.39,11.2762430939227
"364",34.485,11.3259668508287
"365",34.58,10.9447513812155
"366",34.675,11.2486187845304
"367",34.77,11.6022099447514
"368",34.865,11.2762430939227
"369",34.96,11.8453038674033
"370",35.055,11.6298342541436
"371",35.15,11.5138121546961
"372",35.245,11.6850828729282
"373",35.34,11.9116022099448
"374",35.435,11.878453038674
"375",35.53,11.1325966850829
"376",35.625,11.3038674033149
"377",35.72,11.1767955801105
"378",35.815,11.1325966850829
"379",35.91,11.1270718232044
"380",36.005,11.6408839779006
"381",36.1,11.0939226519337
"382",36.195,11.2375690607735
"383",36.29,11.8121546961326
"384",36.385,11.6740331491713
"385",36.48,11.646408839779
"386",36.575,11.3977900552486
"387",36.67,11.5303867403315
"388",36.765,10.9944751381215
"389",36.86,11.3149171270718
"390",36.955,11.3314917127072
"391",37.05,11.4917127071823
"392",37.145,10.7790055248619
"393",37.24,10.9779005524862
"394",37.335,11.2983425414365
"395",37.43,11.3867403314917
"396",37.525,11.8563535911602
"397",37.62,12.0055248618785
"398",37.715,12.1767955801105
"399",37.81,11.7055555555556
"400",37.905,12.060773480663
"401",38,11.9226519337017
"402",38.095,11.6850828729282
"403",38.19,12.5027624309392
"404",38.285,12.2209944751381
"405",38.38,12.2099447513812
"406",38.475,11.9171270718232
"407",38.57,11.9613259668508
"408",38.665,12.1602209944751
"409",38.76,12.3370165745856
"410",38.855,12.5469613259669
"411",38.95,12.5082872928177
"412",39.045,12.171270718232
"413",39.14,12.4198895027624
"414",39.235,11.9558011049724
"415",39.33,12.6795580110497
"416",39.425,12.0331491712707
"417",39.52,12.2817679558011
"418",39.615,12.585635359116
"419",39.71,12.8950276243094
"420",39.805,13.5359116022099
"421",39.9,12.5690607734807
"422",39.995,12.3977900552486
"423",40.09,12.1325966850829
"424",40.185,12.2983425414365
"425",40.28,12.7513812154696
"426",40.375,12.3480662983425
"427",40.47,12.6629834254144
"428",40.565,12.4419889502762
"429",40.66,12.1988950276243
"430",40.755,12.0497237569061
"431",40.85,12.353591160221
"432",40.945,12.0662983425414
"433",41.04,12.585635359116
"434",41.135,12.7790055248619
"435",41.23,12.5635359116022
"436",41.325,12.3591160220994
"437",41.42,12.5555555555556
"438",41.515,12.6353591160221
"439",41.61,11.7513812154696
"440",41.705,12.0994475138122
"441",41.8,11.8839779005525
"442",41.895,12.0497237569061
"443",41.99,12.6906077348066
"444",42.085,12.7734806629834
"445",42.18,12.6132596685083
"446",42.275,12.4585635359116
"447",42.37,12.1270718232044
"448",42.465,12.4033149171271
"449",42.56,12.2430939226519
"450",42.655,12.2044198895028
"451",42.75,11.8839779005525
"452",42.845,12.8121546961326
"453",42.94,12.2596685082873
"454",43.035,11.8232044198895
"455",43.13,12.2983425414365
"456",43.225,11.7403314917127
"457",43.32,11.8674033149171
"458",43.415,11.6353591160221
"459",43.51,12.0662983425414
"460",43.605,12.3259668508287
"461",43.7,12.2817679558011
"462",43.795,12.3149171270718
"463",43.89,11.8563535911602
"464",43.985,12.2375690607735
"465",44.08,13.0055248618785
"466",44.175,12.6574585635359
"467",44.27,13.1657458563536
"468",44.365,12.7569060773481
"469",44.46,12.8944444444444
"470",44.555,12.5469613259669
"471",44.65,12.5911602209945
"472",44.745,12.4419889502762
"473",44.84,12.8674033149171
"474",44.935,13.1160220994475
"475",45.03,12.6243093922652
"476",45.125,12.475138121547
"477",45.22,12.7569060773481
"478",45.315,12.2651933701657
"479",45.41,11.9226519337017
"480",45.505,11.7458563535912
"481",45.6,12.0220994475138
"482",45.695,12.1160220994475
"483",45.79,12.2872928176796
"484",45.885,12.5635359116022
"485",45.98,12.0165745856354
"486",46.075,11.9388888888889
"487",46.17,11.4364640883978
"488",46.265,12.2651933701657
"489",46.36,12.1381215469613
"490",46.455,11.7955801104972
"491",46.55,12.2541436464088
"492",46.645,11.9447513812155
"493",46.74,11.5635359116022
"494",46.835,11.5082872928177
"495",46.93,11.4585635359116
"496",47.025,11.5524861878453
"497",47.12,12.1381215469613
"498",47.215,11.9116022099448
"499",47.31,11.2872928176796
"500",47.405,12.0441988950276
"501",47.5,12.1325966850829
"502",47.595,11.8397790055249
"503",47.69,12.0220994475138
"504",47.785,12.1878453038674
"505",47.88,11.3314917127072
"506",47.975,11.3756906077348
"507",48.07,12.1436464088398
"508",48.165,11.5359116022099
"509",48.26,11.7900552486188
"510",48.355,11.4806629834254
"511",48.45,10.9613259668508
"512",48.545,10.6022099447514
"513",48.64,11
"514",48.735,11.2430939226519
"515",48.83,11.1767955801105
"516",48.925,11.1767955801105
"517",49.02,10.9944751381215
"518",49.115,10.8324022346369
"519",49.21,10.5444444444444
"520",49.305,10.7569060773481
"521",49.4,10.4364640883978
"522",49.495,10.4917127071823
"523",49.59,10.0994475138122
"524",49.685,10.5444444444444
"525",49.78,10.3480662983425
"526",49.875,10.3977900552486
"527",49.97,11.2872928176796
"528",50.065,10.4861878453039
"529",50.16,10.3425414364641
"530",50.255,10.1988950276243
"531",50.35,10.4309392265193
"532",50.445,10.475138121547
"533",50.54,10.1160220994475
"534",50.635,9.83425414364641
"535",50.73,9.9171270718232
"536",50.825,10.4585635359116
"537",50.92,9.98895027624309
"538",51.015,10.1055555555556
"539",51.11,10.3093922651934
"540",51.205,9.79444444444444
"541",51.3,9.69613259668508
"542",51.395,10.3591160220994
"543",51.49,10.3591160220994
"544",51.585,9.95027624309392
"545",51.68,10.4696132596685
"546",51.775,10.232044198895
"547",51.87,11.121546961326
"548",51.965,10.6519337016575
"549",52.06,9.94444444444444
"550",52.155,9.85635359116022
"551",52.25,9.83425414364641
"552",52.345,9.6353591160221
"553",52.44,9.89444444444444
"554",52.535,9.43646408839779
"555",52.63,10.1104972375691
"556",52.725,10.2541436464088
"557",52.82,9.1767955801105
"558",52.915,9.35
"559",53.01,9.8232044198895
"560",53.105,9.18232044198895
"561",53.2,9.68508287292818
"562",53.295,9.59116022099447
"563",53.39,9.13812154696133
"564",53.485,9.50276243093923
"565",53.58,9.44198895027624
"566",53.675,9.48066298342541
"567",53.77,9.61111111111111
"568",53.865,9.25414364640884
"569",53.96,9.9171270718232
"570",54.055,9.94475138121547
"571",54.15,9.54696132596685
"572",54.245,8.9060773480663
"573",54.34,9.06077348066298
"574",54.435,9.33149171270718
"575",54.53,9.32596685082873
"576",54.625,9.62430939226519
"577",54.72,9.5524861878453
"578",54.815,9.45303867403315
"579",54.91,9.38121546961326
"580",55.005,9.85635359116022
"581",55.1,9.54696132596685
"582",55.195,9.25414364640884
"583",55.29,9.80662983425414
"584",55.385,9.44198895027624
"585",55.48,10.0441988950276
"586",55.575,9.9060773480663
"587",55.67,9.48618784530387
"588",55.765,9.74033149171271
"589",55.86,8.96132596685083
"590",55.955,9.37569060773481
"591",56.05,8.83425414364641
"592",56.145,9.20441988950276
"593",56.24,9.28333333333333
"594",56.335,8.90055248618784
"595",56.43,8.77348066298343
"596",56.525,8.646408839779
"597",56.62,8.43333333333333
"598",56.715,9.03314917127072
"599",56.81,8.94444444444444
"600",56.905,8.83977900552486
"601",57,9.26666666666667
"602",57.095,9.57458563535912
"603",57.19,9.24861878453039
"604",57.285,9.14364640883978
"605",57.38,9.13259668508287
"606",57.475,9.22099447513812
"607",57.57,9.06629834254144
"608",57.665,9.74033149171271
"609",57.76,10.1767955801105
"610",57.855,9.74585635359116
"611",57.95,10.2430939226519
"612",58.045,10.1270718232044
"613",58.14,10.1160220994475
"614",58.235,9.85635359116022
"615",58.33,9.92265193370166
"616",58.425,10.0110497237569
"617",58.52,10.0939226519337
"618",58.615,10.0055248618785
"619",58.71,9.93370165745856
"620",58.805,9.64088397790055
"621",58.9,10.0718232044199
"622",58.995,9.96132596685083
"623",59.09,9.92817679558011
"624",59.185,10.2430939226519
"625",59.28,10.2486187845304
"626",59.375,10.0552486187845
"627",59.47,10.3977900552486
"628",59.565,10.0828729281768
"629",59.66,10.1160220994475
"630",59.755,10.0165745856354
"631",59.85,10.5359116022099
"632",59.945,10.4033149171271
"633",60.04,9.92777777777778
"634",60.135,10.2666666666667
"635",60.23,9.88950276243094
"636",60.325,10.121546961326
"637",60.42,10.6685082872928
"638",60.515,10.4530386740331
"639",60.61,10.8666666666667
"640",60.705,10.3812154696133
"641",60.8,10.2817679558011
"642",60.895,10.072625698324
"643",60.99,10.2265193370166
"644",61.085,10.6408839779006
"645",61.18,11.1381215469613
"646",61.275,10.2872928176796
"647",61.37,10.6685082872928
"648",61.465,10.5580110497238
"649",61.56,11.292817679558
"650",61.655,11.4475138121547
"651",61.75,10.939226519337
"652",61.845,11.0110497237569
"653",61.94,11.0110497237569
"654",62.035,11.1666666666667
"655",62.13,10.7790055248619
"656",62.225,10.9502762430939
"657",62.32,10.7666666666667
"658",62.415,11.9944751381215
"659",62.51,11.292817679558
"660",62.605,11.7624309392265
"661",62.7,11.7127071823204
"662",62.795,11.9723756906077
"663",62.89,12.35
"664",62.985,11.6519337016575
"665",63.08,12.0386740331492
"666",63.175,12.182320441989
"667",63.27,12.0331491712707
"668",63.365,12.4419889502762
"669",63.46,11.6077348066298
"670",63.555,11.7734806629834
"671",63.65,12.3922651933702
"672",63.745,12.2265193370166
"673",63.84,11.9944751381215
"674",63.935,12.2651933701657
"675",64.03,11.4088397790055
"676",64.125,11.8342541436464
"677",64.22,11.7734806629834
"678",64.315,12.45
"679",64.41,13.0165745856354
"680",64.505,12.9777777777778
"681",64.6,12.8011049723757
"682",64.695,11.9447513812155
"683",64.79,12.6243093922652
"684",64.885,12.3701657458564
"685",64.98,12.2044198895028
"686",65.075,12.7348066298343
"687",65.17,12.8397790055249
"688",65.265,12.2762430939227
"689",65.36,12.6408839779006
"690",65.455,12.8895027624309
"691",65.55,12.5524861878453
"692",65.645,12.8950276243094
"693",65.74,13.524861878453
"694",65.835,12.1878453038674
"695",65.93,13.2099447513812
"696",66.025,13.0220994475138
"697",66.12,12.7900552486188
"698",66.215,12.9281767955801
"699",66.31,12.9502762430939
"700",66.405,13.3480662983425
"701",66.5,13.1381215469613
"702",66.595,13.0994475138122
"703",66.69,13.6574585635359
"704",66.785,12.7734806629834
"705",66.88,13.1767955801105
"706",66.975,12.6685082872928
"707",67.07,13.0110497237569
"708",67.165,12.8839779005525
"709",67.26,12.9116022099448
"710",67.355,12.8895027624309
"711",67.45,13.5193370165746
"712",67.545,13.1381215469613
"713",67.64,12.6243093922652
"714",67.735,13.182320441989
"715",67.83,12.4419889502762
"716",67.925,12.5966850828729
"717",68.02,12.5635359116022
"718",68.115,12.9060773480663
"719",68.21,12.9502762430939
"720",68.305,13.4088397790055
"721",68.4,13.4088397790055
"722",68.495,13.2817679558011
"723",68.59,12.524861878453
"724",68.685,13.1325966850829
"725",68.78,13.8397790055249
"726",68.875,13.5745856353591
"727",68.97,13.0939226519337
"728",69.065,13.4364640883978
"729",69.16,12.6850828729282
"730",69.255,12.5966850828729
"731",69.35,13.4033149171271
"732",69.445,12.8674033149171
"733",69.54,13.1657458563536
"734",69.635,12.817679558011
"735",69.73,13.8397790055249
"736",69.825,13.2651933701657
"737",69.92,13.292817679558
"738",70.015,13.2817679558011
"739",70.11,13.3259668508287
"740",70.205,13.1160220994475
"741",70.3,13.1491712707182
"742",70.395,12.8839779005525
"743",70.49,13.4972375690608
"744",70.585,13.182320441989
"745",70.68,13.4309392265193
"746",70.775,13.4696132596685
"747",70.87,13.1657458563536
"748",70.965,13.0662983425414
"749",71.06,13.6519337016575
"750",71.155,14.121546961326
"751",71.25,13.6077348066298
"752",71.345,13.1270718232044
"753",71.44,13.1988950276243
"754",71.535,12.8950276243094
"755",71.63,13.524861878453
"756",71.725,12.8508287292818
"757",71.82,13.414364640884
"758",71.915,13.1104972375691
"759",72.01,13.0718232044199
"760",72.105,12.878453038674
"761",72.2,13.4254143646409
"762",72.295,12.4806629834254
"763",72.39,12.9171270718232
"764",72.485,13.4033149171271
"765",72.58,13.0773480662983
"766",72.675,13.3977900552486
"767",72.77,13.8618784530387
"768",72.865,13.6519337016575
"769",72.96,13.1381215469613
"770",73.055,13.0110497237569
"771",73.15,12.2541436464088
"772",73.245,12.3756906077348
"773",73.34,12.4585635359116
"774",73.435,13.8011049723757
"775",73.53,13.3314917127072
"776",73.625,12.5966850828729
"777",73.72,12.6132596685083
"778",73.815,13.1436464088398
"779",73.91,13.232044198895
"780",74.005,12.5745856353591
"781",74.1,12.2762430939227
"782",74.195,13.1049723756906
"783",74.29,12.8839779005525
"784",74.385,12.8729281767956
"785",74.48,12.8066298342541
"786",74.575,12.0276243093923
"787",74.67,12.6629834254144
"788",74.765,12.5966850828729
"789",74.86,12.1602209944751
"790",74.955,12.2430939226519
"791",75.05,12.9116022099448
"792",75.145,13.0552486187845
"793",75.24,12.5745856353591
"794",75.335,13.0386740331492
"795",75.43,12.3591160220994
"796",75.525,12.3093922651934
"797",75.62,13.060773480663
"798",75.715,12.9558011049724
"799",75.81,12.3370165745856
"800",75.905,12.121546961326
"801",76,12.171270718232
"802",76.095,12.5027624309392
"803",76.19,12.1602209944751
"804",76.285,12.5359116022099
"805",76.38,12.4088397790055
"806",76.475,12.9116022099448
"807",76.57,12.4033149171271
"808",76.665,11.9944751381215
"809",76.76,12.1381215469613
"810",76.855,12.1104972375691
"811",76.95,11.6795580110497
"812",77.045,11.8563535911602
"813",77.14,12.5754189944134
"814",77.235,11.767955801105
"815",77.33,12.2541436464088
"816",77.425,11.9171270718232
"817",77.52,11.35
"818",77.615,11.3922651933702
"819",77.71,12.2977528089888
"820",77.805,12.3184357541899
"821",77.9,12.3149171270718
"822",77.995,11.6961325966851
"823",78.09,12.7292817679558
"824",78.185,11.7403314917127
"825",78.28,11.9060773480663
"826",78.375,11.9281767955801
"827",78.47,11.4198895027624
"828",78.565,11.524861878453
"829",78.66,11.9116022099448
"830",78.755,11.8121546961326
"831",78.85,11.9226519337017
"832",78.945,11.8066298342541
"833",79.04,11.8729281767956
"834",79.135,11.5911602209945
"835",79.23,11.7845303867403
"836",79.325,11.0939226519337
"837",79.42,11.0220994475138
"838",79.515,10.878453038674
"839",79.61,10.3149171270718
"840",79.705,10.5359116022099
"841",79.8,10.3701657458564
"842",79.895,10.3093922651934
"843",79.99,10.5359116022099
"844",80.085,11.0276243093923
"845",80.18,11.1049723756906
"846",80.275,10.121546961326
"847",80.37,9.64088397790055
"848",80.465,9.45303867403315
"849",80.56,9.48618784530387
"850",80.655,9.20441988950276
"851",80.75,9.59116022099447
"852",80.845,9.89502762430939
"853",80.94,9.59116022099447
"854",81.035,9.21546961325967
"855",81.13,9.21666666666667
"856",81.225,9.53591160220994
"857",81.32,9.02222222222222
"858",81.415,9.21468926553672
"859",81.51,9.10227272727273
"860",81.605,8.95977011494253
"861",81.7,9.10404624277457
"862",81.795,8.55621301775148
"863",81.89,7.81656804733728
"864",81.985,7.94610778443114
"865",82.08,8.72121212121212
"866",82.175,8.83435582822086
"867",82.27,9.45962732919255
"868",82.365,9.13207547169811
"869",82.46,8.68789808917198
"870",82.555,9.05806451612903
"871",82.65,8.95424836601307
"872",82.745,8.37748344370861
"873",82.84,8.53378378378378
"874",82.935,8.16883116883117
"875",83.03,8.36129032258065
"876",83.125,8.54193548387097
"877",83.22,8.56687898089172
"878",83.315,8.41139240506329
"879",83.41,8.42405063291139
"880",83.505,8.18987341772152
"881",83.6,8.43037974683544
"882",83.695,8.57594936708861
"883",83.79,8.77564102564103
"884",83.885,8.76729559748428
"885",83.98,9.06369426751592
"886",84.075,8.50955414012739
"887",84.17,8.30188679245283
"888",84.265,8.15094339622642
"889",84.36,7.82389937106918
"890",84.455,7.76100628930818
"891",84.55,8.05063291139241
"892",84.645,8.0125
"893",84.74,8.09375
"894",84.835,7.86708860759494
"895",84.93,8.48427672955975
"896",85.025,8.21875
"897",85.12,8.3125
"898",85.215,8.52173913043478
"899",85.31,8.5625
"900",85.405,8.66459627329193
"901",85.5,8.69375
"902",85.595,8.5375
"903",85.69,9.04347826086956
"904",85.785,8.61490683229814
"905",85.88,8.71428571428571
"906",85.975,8.63354037267081
"907",86.07,8.5527950310559
"908",86.165,8.57142857142857
"909",86.26,8.45061728395062
"910",86.355,8.88198757763975
"911",86.45,8.69135802469136
"912",86.545,9.18238993710692
"913",86.64,8.6687898089172
"914",86.735,9.4
"915",86.83,9.50326797385621
"916",86.925,8.41721854304636
"917",87.02,8.98701298701299
"918",87.115,8.28387096774193
"919",87.21,8.89032258064516
"920",87.305,9.16025641025641
"921",87.4,9.18354430379747
"922",87.495,9.61392405063291
"923",87.59,9.5
"924",87.685,9.9622641509434
"925",87.78,9.86875
"926",87.875,9.22360248447205
"927",87.97,9.90740740740741
"928",88.065,10.03125
"929",88.16,9.86875
"930",88.255,10.0061728395062
"931",88.35,10.216049382716
"932",88.445,9.94478527607362
"933",88.54,9.89506172839506
"934",88.635,9.69325153374233
"935",88.73,9.98170731707317
"936",88.825,9.95731707317073
"937",88.92,9.64457831325301
"938",89.015,10.0060975609756
"939",89.11,10.6060606060606
"940",89.205,10.1506024096386
"941",89.3,9.87951807228916
"942",89.395,10
