"DEPTH_WMSF","HCGR"
220.0656,19.5088
220.218,18.9745
220.3704,17.3146
220.5228,17.5599
220.6752,16.926
220.8276,16.688
220.98,16.5259
221.1324,17.6286
221.2848,17.8041
221.4372,18.6634
221.5896,17.0225
221.742,15.847
221.8944,18.3623
222.0468,20.4143
222.1992,22.3292
222.3516,22.5388
222.504,23.3019
222.6564,23.6802
222.8088,24.2557
222.9612,24.7563
223.1136,25.0106
223.266,23.4554
223.4184,21.7692
223.5708,21.314
223.7232,24.7997
223.8756,28.3412
224.028,28.7419
224.1804,28.0622
224.3328,25.7135
224.4852,24.4739
224.6376,24.7248
224.79,23.198
224.9424,22.4494
225.0948,24.5117
225.2472,22.6166
225.3996,21.9684
225.552,21.4905
225.7044,22.1878
225.8568,23.657
226.0092,23.1068
226.1616,23.0161
226.314,20.6511
226.4664,19.6078
226.6188,19.7972
226.7712,16.8146
226.9236,17.4404
227.076,15.9607
227.2284,15.3488
227.3808,17.0155
227.5332,16.835
227.6856,16.4141
227.838,16.5591
227.9904,15.2018
228.1428,15.0893
228.2952,15.2901
228.4476,15.5942
228.6,16.1709
228.7524,17.1955
228.9048,15.1004
229.0572,14.4447
229.2096,13.9818
229.362,15.2864
229.5144,14.3295
229.6668,15.0274
229.8192,15.4464
229.9716,13.7513
230.124,13.8141
230.2764,14.1769
230.4288,11.9088
230.5812,13.2371
230.7336,12.9883
230.886,13.226
231.0384,15.124
231.1908,16.9879
231.3432,16.1323
231.4956,14.9894
231.648,16.3192
231.8004,17.0363
231.9528,18.0693
232.1052,18.9218
232.2576,19.3018
232.41,18.3027
232.5624,19.7344
232.7148,18.1537
232.8672,20.7821
233.0196,22.6831
233.172,22.4598
233.3244,20.0813
233.4768,19.6332
233.6292,18.9214
233.7816,16.8873
233.934,16.8161
234.0864,16.8844
234.2388,16.7888
234.3912,17.1426
234.5436,16.6502
234.696,16.986
234.8484,16.8449
235.0008,17.1737
235.1532,18.0412
235.3056,18.5595
235.458,19.3796
235.6104,20.173
235.7628,19.8824
235.9152,19.6509
236.0676,19.8122
236.22,20.6397
236.3724,21.5898
236.5248,23.7905
236.6772,24.5702
236.8296,24.804
236.982,24.0543
237.1344,23.769
237.2868,24.3538
237.4392,25.4895
237.5916,25.1181
237.744,23.2726
237.8964,21.534
238.0488,22.8303
238.2012,24.985
238.3536,26.3894
238.506,26.3782
238.6584,26.2181
238.8108,26.4787
238.9632,27.2005
239.1156,26.0538
239.268,27.6374
239.4204,25.4143
239.5728,23.2354
239.7252,21.4057
239.8776,20.8877
240.03,22.3712
240.1824,23.1669
240.3348,24.0866
240.4872,25.3752
240.6396,25.2441
240.792,24.3338
240.9444,21.8891
241.0968,23.0742
241.2492,25.1379
241.4016,28.5633
241.554,28.0793
241.7064,29.9584
241.8588,31.6381
242.0112,33.6986
242.1636,31.7203
242.316,29.5144
242.4684,28.1835
242.6208,30.8873
242.7732,32.02
242.9256,31.9798
243.078,28.3921
243.2304,27.3479
243.3828,23.4002
243.5352,21.1574
243.6876,19.7476
243.84,18.3403
243.9924,18.6981
244.1448,19.5383
244.2972,20.3453
244.4496,21.1679
244.602,21.3862
244.7544,19.9045
244.9068,20.3353
245.0592,23.207
245.2116,24.4296
245.364,23.519
245.5164,25.1305
245.6688,27.1077
245.8212,29.1434
245.9736,28.5611
246.126,29.633
246.2784,29.6158
246.4308,28.9273
246.5832,26.6583
246.7356,25.0438
246.888,22.893
247.0404,23.8778
247.1928,24.0525
247.3452,25.3941
247.4976,25.8523
247.65,26.6704
247.8024,24.65
247.9548,22.5709
248.1072,23.7832
248.2596,23.0958
248.412,21.6895
248.5644,18.9247
248.7168,18.585
248.8692,17.9173
249.0216,20.76
249.174,23.237
249.3264,25.3285
249.4788,24.3897
249.6312,21.6934
249.7836,20.0341
249.936,19.5802
250.0884,21.4527
250.2408,24.3635
250.3932,24.2838
250.5456,22.2084
250.698,19.2409
250.8504,17.5037
251.0028,16.3368
251.1552,14.5111
251.3076,14.3505
251.46,12.4549
251.6124,13.3719
251.7648,14.8075
251.9172,15.1086
252.0696,15.3341
252.222,16.5236
252.3744,17.2139
252.5268,16.4723
252.6792,14.2605
252.8316,15.3373
252.984,13.9208
253.1364,14.785
253.2888,15.0375
253.4412,15.2535
253.5936,17.1081
253.746,17.6537
253.8984,18.0752
254.0508,18.1991
254.2032,20.0679
254.3556,19.875
254.508,19.9565
254.6604,22.2446
254.8128,24.8456
254.9652,25.2774
255.1176,25.8565
255.27,23.4082
255.4224,24.5653
255.5748,25.6251
255.7272,25.2529
255.8796,24.3097
256.032,23.6545
256.1844,25.8362
256.3368,24.979
256.4892,25.1916
256.6416,25.6147
256.794,26.0662
256.9464,27.2134
257.0988,23.1072
257.2512,21.2109
257.4036,20.0391
257.556,17.7155
257.7084,17.7583
257.8608,16.2273
258.0132,14.4051
258.1656,13.3449
258.318,12.9479
258.4704,14.1088
258.6228,15.697
258.7752,18.6567
258.9276,20.8135
259.08,23.3141
259.2324,25.2962
259.3848,25.9725
259.5372,26.867
259.6896,26.8501
259.842,26.4018
259.9944,28.3001
260.1468,26.9487
260.2992,25.0712
260.4516,22.4739
260.604,21.958
260.7564,20.8741
260.9088,20.7915
261.0612,21.3206
261.2136,19.7772
261.366,18.7615
261.5184,20.607
261.6708,19.4788
261.8232,17.873
261.9756,16.1415
262.128,14.197
262.2804,13.7506
262.4328,14.7479
262.5852,15.9327
262.7376,16.4437
262.89,18.4769
263.0424,18.8963
263.1948,17.0769
263.3472,16.8337
263.4996,17.0596
263.652,15.8774
263.8044,16.2986
263.9568,16.9256
264.1092,19.3973
264.2616,19.6933
264.414,20.737
264.5664,20.7392
264.7188,21.2806
264.8712,21.4453
265.0236,19.577
265.176,20.5224
265.3284,20.8039
265.4808,24.7343
265.6332,27.909
265.7856,30.123
265.938,30.8828
266.0904,31.4867
266.2428,31.7737
266.3952,30.9358
266.5476,29.9199
266.7,28.6334
266.8524,27.2092
267.0048,29.2367
267.1572,26.3057
267.3096,21.7277
267.462,17.3394
267.6144,16.0925
267.7668,16.3006
267.9192,14.3381
268.0716,14.0727
268.224,14.3529
268.3764,14.9621
268.5288,15.0084
268.6812,15.0853
268.8336,16.7715
268.986,17.5566
269.1384,19.241
269.2908,21.5645
269.4432,24.2749
269.5956,28.5909
269.748,29.4858
269.9004,28.1718
270.0528,25.8882
270.2052,24.6506
270.3576,24.7097
270.51,23.7575
270.6624,26.0012
270.8148,26.6999
270.9672,29.442
271.1196,30.3391
271.272,31.5833
271.4244,32.0759
271.5768,31.097
271.7292,32.2078
271.8816,31.3597
272.034,32.2943
272.1864,29.6496
272.3388,29.1338
272.4912,29.255
272.6436,28.9003
272.796,29.8042
272.9484,29.5347
273.1008,31.4429
273.2532,33.6073
273.4056,36.3325
273.558,35.0228
273.7104,34.8349
273.8628,32.8682
274.0152,32.4412
274.1676,29.5019
274.32,28.324
274.4724,25.3498
274.6248,26.876
274.7772,26.9359
274.9296,27.4413
275.082,26.7236
275.2344,27.3269
275.3868,26.3308
275.5392,23.8778
275.6916,21.8147
275.844,19.2689
275.9964,18.5116
276.1488,18.9381
276.3012,18.7828
276.4536,20.3139
276.606,22.2112
276.7584,23.2819
276.9108,23.5754
277.0632,24.8911
277.2156,26.5179
277.368,26.2807
277.5204,28.465
277.6728,28.6708
277.8252,28.2621
277.9776,26.6854
278.13,26.4038
278.2824,26.7998
278.4348,27.4859
278.5872,29.289
278.7396,29.9581
278.892,35.1578
279.0444,34.7372
279.1968,35.4237
279.3492,34.2723
279.5016,35.2219
279.654,32.5084
279.8064,34.6972
279.9588,32.5617
280.1112,32.3061
280.2636,29.7192
280.416,27.307
280.5684,24.1579
280.7208,24.8244
280.8732,25.3729
281.0256,23.2172
281.178,22.5215
281.3304,21.7205
281.4828,18.4769
281.6352,18.4613
281.7876,17.4487
281.94,19.5481
282.0924,19.1407
282.2448,18.9387
282.3972,17.2003
282.5496,17.4443
282.702,17.4982
282.8544,18.2299
283.0068,16.1947
283.1592,17.5481
283.3116,19.0294
283.464,20.8068
283.6164,22.4114
283.7688,22.1822
283.9212,21.3306
284.0736,20.2844
284.226,21.9152
284.3784,22.7294
284.5308,21.1667
284.6832,22.6398
284.8356,21.6605
284.988,20.8314
285.1404,20.2187
285.2928,18.3952
285.4452,18.824
285.5976,20.9079
285.75,23.072
285.9024,21.3655
286.0548,20.8402
286.2072,22.0091
286.3596,21.4375
286.512,20.6475
286.6644,18.8773
286.8168,19.1479
286.9692,18.7778
287.1216,20.4851
287.274,19.7085
287.4264,18.3563
287.5788,16.9985
287.7312,17.1218
287.8836,18.3548
288.036,19.7405
288.1884,20.2854
288.3408,21.452
288.4932,22.5779
288.6456,22.9157
288.798,21.0209
288.9504,19.6655
289.1028,20.6038
289.2552,22.4888
289.4076,22.2271
289.56,21.4567
289.7124,20.0161
289.8648,20.1487
290.0172,21.4978
290.1696,21.1275
290.322,20.0637
290.4744,20.0884
290.6268,20.7246
290.7792,20.6741
290.9316,20.4085
291.084,21.9474
291.2364,20.0169
291.3888,22.6877
291.5412,23.5305
291.6936,21.6525
291.846,19.034
291.9984,19.6741
292.1508,20.2238
292.3032,19.3181
292.4556,20.7709
292.608,19.4981
292.7604,20.3122
292.9128,22.7072
293.0652,26.0486
293.2176,24.9339
293.37,27.1843
293.5224,28.7861
293.6748,27.0592
293.8272,25.1408
293.9796,24.0974
294.132,23.2993
294.2844,24.3296
294.4368,25.2837
294.5892,23.3248
294.7416,20.4762
294.894,19.4985
295.0464,18.0784
295.1988,16.819
295.3512,15.2585
295.5036,14.4071
295.656,15.0189
295.8084,14.7875
295.9608,13.4963
296.1132,12.6561
296.2656,13.892
296.418,14.2398
296.5704,15.4496
296.7228,16.605
296.8752,16.2948
297.0276,17.6124
297.18,18.7097
297.3324,19.7576
297.4848,20.2192
297.6372,20.6436
297.7896,21.2905
297.942,21.054
298.0944,21.445
298.2468,21.4442
298.3992,20.6474
298.5516,19.6263
298.704,19.1736
298.8564,18.3299
299.0088,18.3988
299.1612,17.9138
299.3136,19.8789
299.466,19.1949
299.6184,19.0311
299.7708,16.6236
299.9232,14.4791
300.0756,14.1066
300.228,14.7329
300.3804,17.3681
300.5328,17.9736
300.6852,19.1388
300.8376,19.0471
300.99,18.2901
301.1424,18.6428
301.2948,18.305
301.4472,17.1878
301.5996,16.4712
301.752,16.2014
301.9044,15.0731
302.0568,13.2579
302.2092,13.896
302.3616,12.6616
302.514,12.4304
302.6664,12.8906
302.8188,13.7724
302.9712,14.5617
303.1236,15.1165
303.276,12.4897
303.4284,11.4872
303.5808,11.5299
303.7332,13.6326
303.8856,12.9885
304.038,12.7802
304.1904,13.4577
304.3428,13.501
304.4952,14.164
304.6476,14.2608
304.8,16.0092
