DEPTH_WMSF,HCGR
219.6084,21.5401
219.7608,18.3731
219.9132,16.1059
220.0656,15.6442
220.218,15.5224
220.3704,14.9848
220.5228,14.4031
220.6752,13.9179
220.8276,13.4048
220.98,13.1316
221.1324,12.8336
221.2848,12.7832
221.4372,13.8601
221.5896,15.8175
221.742,17.0604
221.8944,16.8626
222.0468,16.5837
222.1992,16.8182
222.3516,17.9834
222.504,18.9715
222.6564,18.9585
222.8088,18.5452
222.9612,18.069
223.1136,17.2568
223.266,15.1243
223.4184,13.3458
223.5708,12.6345
223.7232,11.7355
223.8756,11.0316
224.028,11.3508
224.1804,11.1211
224.3328,11.4321
224.4852,12.0429
224.6376,12.1313
224.79,12.7376
224.9424,13.9452
225.0948,14.89
225.2472,14.9154
225.3996,15.5631
225.552,15.9044
225.7044,15.0418
225.8568,15.0542
226.0092,15.5419
226.1616,15.7272
226.314,16.464
226.4664,16.8582
226.6188,16.5649
226.7712,16.2973
226.9236,16.904
227.076,18.4244
227.2284,18.6903
227.3808,19.6591
227.5332,20.6558
227.6856,22.0249
227.838,22.0716
227.9904,22.5796
228.1428,22.2072
228.2952,21.7987
228.4476,21.4349
228.6,21.6405
228.7524,23.1227
228.9048,24.1353
229.0572,24.46
229.2096,23.2864
229.362,22.3862
229.5144,22.9525
229.6668,22.4355
229.8192,21.5825
229.9716,20.6385
230.124,20.7846
230.2764,21.1148
230.4288,21.0766
230.5812,22.6798
230.7336,23.6916
230.886,23.4205
231.0384,22.7976
231.1908,23.6716
231.3432,25.8157
231.4956,29.011
231.648,30.6413
231.8004,30.4279
231.9528,29.3213
232.1052,27.8126
232.2576,24.6957
232.41,23.7522
232.5624,23.9252
232.7148,24.8514
232.8672,24.1197
233.0196,22.2371
233.172,21.0752
233.3244,19.9493
233.4768,19.8087
233.6292,19.4028
233.7816,18.0429
233.934,17.5129
234.0864,17.3465
234.2388,17.5438
234.3912,16.846
234.5436,15.9738
234.696,14.7794
234.8484,13.8258
235.0008,13.5605
235.1532,13.3115
235.3056,13.7304
235.458,14.1353
235.6104,14.0503
235.7628,13.7498
235.9152,16.0656
236.0676,17.9786
236.22,19.8505
236.3724,21.5304
236.5248,22.1744
236.6772,22.9565
236.8296,23.321
236.982,23.0723
237.1344,22.8508
237.2868,24.2694
237.4392,26.4732
237.5916,26.8985
237.744,27.2545
237.8964,27.0258
238.0488,26.8536
238.2012,27.3256
238.3536,26.937
238.506,26.1717
238.6584,25.6916
238.8108,24.6781
238.9632,23.3888
239.1156,23.6068
239.268,24.151
239.4204,24.2983
239.5728,24.8937
239.7252,25.0926
239.8776,24.7719
240.03,24.3836
240.1824,25.254
240.3348,25.7471
240.4872,26.32
240.6396,24.8026
240.792,22.1144
240.9444,19.9102
241.0968,19.876
241.2492,21.4408
241.4016,22.6801
241.554,24.3837
241.7064,25.1217
241.8588,24.4021
242.0112,22.915
242.1636,20.6404
242.316,19.1201
242.4684,19.1845
242.6208,20.0479
242.7732,20.557
242.9256,20.6371
243.078,20.3717
243.2304,19.7847
243.3828,18.8784
243.5352,18.3533
243.6876,18.3853
243.84,18.9545
243.9924,19.7176
244.1448,19.7679
244.2972,20.1338
244.4496,19.6075
244.602,17.7195
244.7544,17.2167
244.9068,18.2625
245.0592,18.9543
245.2116,17.7524
245.364,16.6719
245.5164,17.93
245.6688,19.1746
245.8212,19.2428
245.9736,18.9012
246.126,18.1057
246.2784,17.4917
246.4308,16.9225
246.5832,16.9585
246.7356,16.9444
246.888,16.9679
247.0404,16.8933
247.1928,16.7204
247.3452,17.0736
247.4976,17.3234
247.65,16.9596
247.8024,16.2762
247.9548,15.7298
248.1072,14.8966
248.2596,14.284
248.412,14.7562
248.5644,15.5562
248.7168,17.1014
248.8692,18.1579
249.0216,19.2801
249.174,20.0732
249.3264,20.0434
249.4788,19.8757
249.6312,20.4621
249.7836,22.5718
249.936,24.5116
250.0884,23.7514
250.2408,21.7224
250.3932,20.2497
250.5456,20.2486
250.698,20.3227
250.8504,19.5857
251.0028,18.8398
251.1552,18.2309
251.3076,19.153
251.46,20.669
251.6124,22.1198
251.7648,23.6569
251.9172,24.1336
252.0696,25.154
252.222,25.3361
252.3744,25.8728
252.5268,26.8933
252.6792,26.7576
252.8316,26.659
252.984,25.9863
253.1364,26.0276
253.2888,25.2268
253.4412,25.0862
253.5936,25.5187
253.746,24.6074
253.8984,23.0697
254.0508,23.1395
254.2032,23.7199
254.3556,26.046
254.508,28.7374
254.6604,30.8103
254.8128,32.013
254.9652,32.6194
255.1176,32.6839
255.27,32.6657
255.4224,32.3074
255.5748,31.1489
255.7272,30.8008
255.8796,30.9702
256.032,30.8549
256.1844,33.0217
256.3368,34.5305
256.4892,35.028
256.6416,32.3131
256.794,30.1326
256.9464,27.4888
257.0988,24.685
257.2512,23.675
257.4036,23.6606
257.556,23.4649
257.7084,24.3408
257.8608,24.1393
258.0132,23.4581
258.1656,22.1026
258.318,21.5621
258.4704,22.6853
258.6228,23.4611
258.7752,24.6082
258.9276,27.2389
259.08,28.7595
259.2324,28.3765
259.3848,26.9688
259.5372,26.8768
259.6896,26.8178
259.842,24.5593
259.9944,23.3558
260.1468,24.237
260.2992,26.0961
260.4516,29.5493
260.604,31.6732
260.7564,31.9851
260.9088,31.4053
261.0612,30.7967
261.2136,29.5309
261.366,28.3361
261.5184,29.3888
261.6708,30.0842
261.8232,31.1474
261.9756,32.1913
262.128,32.3178
262.2804,32.0313
262.4328,33.1297
262.5852,33.1032
262.7376,30.748
262.89,28.521
263.0424,27.5039
263.1948,27.15
263.3472,26.5287
263.4996,26.18
263.652,26.7322
263.8044,26.608
263.9568,27.042
264.1092,27.4097
264.2616,27.2067
264.414,27.9886
264.5664,29.0958
264.7188,30.9551
264.8712,31.3437
265.0236,31.1566
265.176,30.4368
265.3284,30.8858
265.4808,32.0417
265.6332,32.434
265.7856,31.827
265.938,30.8801
266.0904,29.893
266.2428,28.2072
266.3952,26.5464
266.5476,25.4198
266.7,25.5535
266.8524,25.0154
267.0048,23.8682
267.1572,22.0483
267.3096,20.719
267.462,20.4243
267.6144,20.5816
267.7668,21.1113
267.9192,22.8862
268.0716,24.836
268.224,26.5454
268.3764,26.8232
268.5288,26.4786
268.6812,27.0173
268.8336,27.6039
268.986,28.1108
269.1384,29.297
269.2908,31.4129
269.4432,33.2165
269.5956,33.2089
269.748,32.2699
269.9004,31.3351
270.0528,31.0457
270.2052,31.105
270.3576,31.1011
270.51,31.209
270.6624,30.8406
270.8148,29.5993
270.9672,27.9466
271.1196,27.2911
271.272,28.0246
271.4244,29.6621
271.5768,32.0082
271.7292,34.8033
271.8816,36.4124
272.034,37.8966
272.1864,39.4839
272.3388,41.5275
272.4912,43.5544
272.6436,46.5607
272.796,49.732
272.9484,51.9887
273.1008,52.255
273.2532,50.7437
273.4056,49.7398
273.558,49.2565
273.7104,45.5805
273.8628,41.322
274.0152,39.5466
274.1676,39.3276
274.32,39.4267
274.4724,39.6068
274.6248,38.4036
274.7772,36.4033
274.9296,34.7447
275.082,34.8379
275.2344,35.3104
275.3868,35.8774
275.5392,34.7623
275.6916,32.7254
275.844,30.4526
275.9964,28.7881
276.1488,28.9656
276.3012,30.6535
276.4536,32.7836
276.606,34.7488
276.7584,35.469
276.9108,34.8866
277.0632,36.3277
277.2156,38.3093
277.368,38.1902
277.5204,35.9251
277.6728,32.9379
277.8252,29.6949
277.9776,28.8878
278.13,30.5859
278.2824,32.1555
278.4348,32.9375
278.5872,34.4362
278.7396,35.2987
278.892,34.9148
279.0444,34.2082
279.1968,32.3983
279.3492,33.5184
279.5016,35.9744
279.654,38.6149
279.8064,38.1601
279.9588,38.0407
280.1112,37.7435
280.2636,36.1326
280.416,35.51
280.5684,37.7352
280.7208,39.2225
280.8732,39.4437
281.0256,39.6372
281.178,39.2539
281.3304,37.7229
281.4828,36.9332
281.6352,34.796
281.7876,35.8129
281.94,37.2544
282.0924,37.5257
282.2448,36.9455
282.3972,38.4617
282.5496,38.546
282.702,38.0431
282.8544,38.2604
283.0068,40.4052
283.1592,42.4851
283.3116,43.5762
283.464,41.3048
283.6164,39.5596
283.7688,40.9795
283.9212,43.6438
284.0736,43.3152
284.226,41.627
284.3784,38.0981
284.5308,35.6978
284.6832,35.3276
284.8356,36.3331
284.988,38.5012
285.1404,41.0203
285.2928,40.9673
285.4452,39.7901
285.5976,38.4053
285.75,37.1318
285.9024,36.1647
286.0548,35.7781
286.2072,34.8731
286.3596,33.3586
286.512,32.8768
286.6644,33.5796
286.8168,33.7736
286.9692,35.6084
287.1216,36.863
287.274,38.6408
287.4264,39.9277
287.5788,39.9327
287.7312,35.676
287.8836,31.2547
288.036,29.8015
288.1884,29.6526
288.3408,28.8795
288.4932,28.5218
288.6456,28.9712
288.798,29.2718
288.9504,29.2269
289.1028,28.2278
289.2552,27.8393
289.4076,28.7875
289.56,30.4338
289.7124,32.4895
289.8648,35.0682
290.0172,37.5658
290.1696,39.5714
290.322,40.1756
290.4744,41.5489
290.6268,43.9096
290.7792,45.0339
290.9316,44.3555
291.084,43.1327
291.2364,42.4872
291.3888,41.966
291.5412,41.1338
291.6936,38.9691
291.846,37.2822
291.9984,36.7273
292.1508,36.0926
292.3032,34.8826
292.4556,34.6481
292.608,36.0765
292.7604,38.2703
292.9128,39.9035
293.0652,39.5929
293.2176,37.479
293.37,35.596
293.5224,35.3172
293.6748,35.3899
293.8272,34.8849
293.9796,34.0276
294.132,33.6573
294.2844,33.9948
294.4368,33.8343
294.5892,33.5363
294.7416,34.1099
294.894,35.969
295.0464,37.4452
295.1988,37.5312
295.3512,37.5776
295.5036,36.1993
295.656,35.7808
295.8084,36.7912
295.9608,40.4104
296.1132,44.8979
296.2656,47.8159
296.418,48.4122
296.5704,48.2625
296.7228,46.8006
296.8752,43.8109
297.0276,40.1072
297.18,36.4761
297.3324,33.7606
297.4848,33.1499
297.6372,32.8443
297.7896,31.6904
297.942,30.7751
298.0944,30.1016
298.2468,28.5378
298.3992,27.1239
298.5516,26.9622
298.704,26.8025
298.8564,28.2582
299.0088,29.0204
299.1612,28.3869
299.3136,28.2228
299.466,28.0553
299.6184,28.7246
299.7708,29.9796
299.9232,31.6261
300.0756,31.7483
300.228,31.3116
300.3804,32.7443
300.5328,32.1726
300.6852,32.8593
300.8376,34.1309
300.99,36.1391
301.1424,35.9493
301.2948,34.1545
301.4472,32.0567
301.5996,28.6385
301.752,29.4397
301.9044,30.3642
302.0568,29.27
302.2092,28.853
302.3616,29.403
302.514,29.4924
302.6664,28.5153
302.8188,28.221
302.9712,28.3054
303.1236,28.6288
303.276,29.9481
303.4284,30.5076
303.5808,32.8377
303.7332,33.437
303.8856,33.5193
304.038,33.4687
304.1904,33.5219
304.3428,33.7802
304.4952,33.7375
304.6476,31.6019
304.8,30.616
304.9524,30.7206
305.1048,30.7804
305.2572,28.8185
305.4096,29.4517
305.562,30.1421
305.7144,28.5063
305.8668,28.7263
306.0192,30.2566
306.1716,30.5981
306.324,31.151
306.4764,30.3692
306.6288,28.1146
306.7812,27.8836
306.9336,27.9053
307.086,28.0837
307.2384,28.0182
307.3908,29.5665
307.5432,30.1919
307.6956,28.6883
307.848,28.7427
308.0004,29.9205
308.1528,30.8932
308.3052,32.1207
308.4576,34.1578
308.61,37.2543
308.7624,39.1182
308.9148,39.2626
309.0672,40.0516
309.2196,41.2955
309.372,42.8698
309.5244,42.53
309.6768,40.7509
309.8292,38.8987
309.9816,35.9235
310.134,33.9365
310.2864,34.1072
310.4388,34.7944
310.5912,37.5583
310.7436,40.5562
310.896,42.6256
311.0484,44.9971
311.2008,47.0177
311.3532,47.318
311.5056,47.7688
311.658,47.1756
311.8104,46.0432
311.9628,42.8541
312.1152,41.2146
312.2676,38.003
312.42,34.6569
312.5724,35.2488
312.7248,36.0619
312.8772,37.2852
313.0296,38.577
313.182,39.6698
313.3344,39.1294
313.4868,37.814
313.6392,36.5721
313.7916,35.6556
313.944,34.5972
314.0964,34.7983
314.2488,33.3848
314.4012,31.912
314.5536,31.5662
314.706,32.0306
314.8584,31.6873
315.0108,32.0203
315.1632,31.7801
315.3156,32.2476
315.468,32.6679
315.6204,33.2387
315.7728,32.5437
315.9252,32.5209
316.0776,33.8517
316.23,33.8521
316.3824,31.2167
316.5348,29.5309
316.6872,29.1596
316.8396,29.6687
316.992,31.4667
317.1444,34.7874
317.2968,37.1801
317.4492,39.4402
317.6016,41.4708
317.754,41.7621
317.9064,42.0523
318.0588,41.8523
318.2112,41.6494
318.3636,41.7795
318.516,44.7201
318.6684,47.9394
318.8208,47.2294
318.9732,45.5799
319.1256,45.3356
319.278,45.9807
319.4304,45.8315
319.5828,45.2111
319.7352,45.3963
319.8876,45.0216
320.04,43.2285
320.1924,40.9739
320.3448,40.4459
320.4972,40.1141
320.6496,39.5112
320.802,38.7862
320.9544,38.5238
321.1068,38.7061
321.2592,38.6623
321.4116,37.0621
321.564,35.6572
321.7164,36.5142
321.8688,39.3168
322.0212,40.814
322.1736,40.3647
322.326,39.2196
322.4784,38.4895
322.6308,37.5226
322.7832,36.5438
322.9356,36.1944
323.088,36.5573
323.2404,38.2171
323.3928,40.4042
323.5452,41.3743
323.6976,42.1401
323.85,42.7878
324.0024,43.2849
324.1548,43.5598
324.3072,44.5372
324.4596,47.5243
324.612,50.6198
324.7644,51.7825
324.9168,49.8978
325.0692,46.5882
325.2216,44.1579
325.374,42.2759
325.5264,40.7312
325.6788,40.9314
325.8312,41.3261
325.9836,41.1701
326.136,40.8484
326.2884,40.6043
326.4408,41.6307
326.5932,42.7733
326.7456,43.0575
326.898,41.8217
327.0504,39.8212
327.2028,38.0647
327.3552,36.5004
327.5076,35.9899
327.66,36.2468
327.8124,36.7581
327.9648,37.9907
328.1172,38.8801
328.2696,39.406
328.422,40.1824
328.5744,41.162
328.7268,42.4411
328.8792,42.7338
329.0316,42.6813
329.184,42.4664
329.3364,40.2848
329.4888,36.6818
329.6412,33.0904
329.7936,30.6883
329.946,30.3276
330.0984,29.5012
330.2508,28.8218
330.4032,29.1261
330.5556,30.3159
330.708,31.6967
330.8604,30.8024
331.0128,29.0867
331.1652,29.5963
331.3176,31.5536
331.47,34.7421
331.6224,37.4258
331.7748,39.6237
331.9272,41.4263
332.0796,42.0183
332.232,42.2408
332.3844,41.3114
332.5368,41.1709
332.6892,42.4387
332.8416,42.3565
332.994,40.5968
333.1464,38.5774
333.2988,35.9512
333.4512,35.8754
333.6036,36.3486
333.756,36.6478
333.9084,37.7324
334.0608,39.1596
334.2132,39.892
334.3656,39.2481
334.518,38.4248
334.6704,36.9626
334.8228,36.4222
334.9752,37.4405
335.1276,38.1524
335.28,37.507
335.4324,36.436
335.5848,33.5238
335.7372,31.2993
335.8896,30.3332
336.042,30.0662
336.1944,30.4882
336.3468,31.8346
336.4992,32.81
336.6516,32.5738
336.804,32.3222
336.9564,31.2982
337.1088,30.0521
337.2612,32.3295
337.4136,35.4612
337.566,36.7506
337.7184,38.7879
337.8708,40.6687
338.0232,41.1975
338.1756,40.2373
338.328,38.071
338.4804,35.7722
338.6328,35.0087
338.7852,35.5604
338.9376,35.6727
339.09,36.2159
339.2424,36.7141
339.3948,35.1594
339.5472,32.4785
339.6996,30.7696
339.852,30.4909
340.0044,31.6938
340.1568,33.9764
340.3092,34.3568
340.4616,34.5159
340.614,35.4628
340.7664,37.3073
340.9188,38.5294
341.0712,41.0866
341.2236,41.0813
341.376,39.1737
341.5284,36.4463
341.6808,34.9703
341.8332,34.2215
341.9856,34.7257
342.138,36.1876
342.2904,37.4509
342.4428,38.6798
342.5952,40.2224
342.7476,39.1266
342.9,37.8757
343.0524,37.6991
343.2048,37.4116
343.3572,36.7788
343.5096,36.0052
343.662,35.345
343.8144,34.7563
343.9668,33.5898
344.1192,32.6366
344.2716,31.1404
344.424,30.2193
344.5764,31.1759
344.7288,34.1603
344.8812,36.8362
345.0336,37.0853
345.186,36.2461
345.3384,38.4704
345.4908,39.725
345.6432,40.2169
345.7956,40.1198
345.948,38.8744
346.1004,36.1345
346.2528,32.7323
346.4052,28.5939
346.5576,26.563
346.71,27.1685
346.8624,31.1127
347.0148,33.8497
347.1672,35.3981
347.3196,35.8975
347.472,37.2252
347.6244,38.3585
347.7768,39.3534
347.9292,38.9801
348.0816,37.1187
348.234,35.4846
348.3864,33.8186
348.5388,33.4261
348.6912,35.4176
348.8436,37.5238
348.996,39.5138
349.1484,39.7275
349.3008,39.9021
349.4532,41.5578
349.6056,43.0555
349.758,43.1333
349.9104,39.9866
350.0628,37.5364
350.2152,35.5712
350.3676,34.9754
350.52,36.262
350.6724,38.8913
350.8248,41.6889
350.9772,41.0575
351.1296,41.0628
351.282,40.6056
351.4344,41.7869
351.5868,42.023
351.7392,39.5317
351.8916,35.3831
352.044,32.5719
352.1964,31.6644
352.3488,30.0309
352.5012,29.0776
352.6536,30.6807
352.806,31.5696
352.9584,30.7361
353.1108,29.3086
353.2632,28.8543
353.4156,29.8279
353.568,33.1856
353.7204,34.911
353.8728,35.1518
354.0252,36.1764
354.1776,34.9359
354.33,33.0992
354.4824,31.4155
354.6348,31.9201
354.7872,32.5267
354.9396,31.66
355.092,31.3594
355.2444,30.9676
355.3968,32.0798
355.5492,31.9753
355.7016,30.934
355.854,27.6067
356.0064,26.8089
356.1588,26.444
356.3112,27.0194
356.4636,26.9099
356.616,27.8815
356.7684,27.4404
356.9208,28.1793
357.0732,29.439
357.2256,30.7958
357.378,34.7711
357.5304,38.18
357.6828,39.0663
357.8352,38.3743
357.9876,36.88
358.14,36.5336
358.2924,36.9459
358.4448,36.8761
358.5972,36.4194
358.7496,34.262
358.902,32.4735
359.0544,32.5213
359.2068,33.2773
359.3592,33.5162
359.5116,32.5671
359.664,33.365
359.8164,34.579
359.9688,36.2022
360.1212,37.0063
360.2736,34.389
360.426,33.603
360.5784,33.307
360.7308,32.8188
360.8832,32.5749
361.0356,31.6036
361.188,32.0252
361.3404,31.2343
361.4928,29.9769
361.6452,27.7308
361.7976,26.5524
361.95,27.1909
362.1024,27.961
362.2548,28.975
362.4072,29.0459
362.5596,29.0775
362.712,29.534
362.8644,30.5109
363.0168,32.0718
363.1692,35.7895
363.3216,39.0466
363.474,43.2177
363.6264,45.1025
363.7788,46.677
363.9312,47.7622
364.0836,49.9789
364.236,50.6027
364.3884,47.258
364.5408,41.5579
364.6932,36.3473
364.8456,35.4008
364.998,37.1529
365.1504,37.8306
365.3028,38.3714
365.4552,37.141
365.6076,34.8934
365.76,33.6502
365.9124,33.4125
366.0648,33.8425
366.2172,32.702
366.3696,31.3259
366.522,29.1389
366.6744,27.5356
366.8268,27.6483
366.9792,25.6274
367.1316,24.0312
367.284,23.6606
367.4364,25.636
367.5888,29.5136
367.7412,32.1124
367.8936,33.7365
368.046,32.6009
368.1984,30.8806
368.3508,29.1619
368.5032,28.9273
368.6556,30.2296
368.808,31.1307
368.9604,32.0424
369.1128,30.6672
369.2652,30.6053
369.4176,30.7354
369.57,32.2052
369.7224,32.7588
369.8748,31.7711
370.0272,31.1689
370.1796,29.258
370.332,28.8067
370.4844,27.7212
370.6368,26.4636
370.7892,25.5824
370.9416,25.1872
371.094,25.6654
371.2464,26.4936
371.3988,26.2928
371.5512,27.5962
371.7036,27.3998
371.856,28.2176
372.0084,29.0909
372.1608,29.4007
372.3132,28.4434
372.4656,28.5627
372.618,29.7813
372.7704,32.5688
372.9228,36.5795
373.0752,41.1319
373.2276,42.8607
373.38,44.0512
373.5324,44.4999
373.6848,40.4784
373.8372,35.1568
373.9896,30.4735
374.142,30.2097
374.2944,30.2498
374.4468,31.1375
374.5992,31.4419
374.7516,30.7539
374.904,30.0472
375.0564,30.8799
375.2088,31.9336
375.3612,35.0095
375.5136,37.9684
375.666,39.693
375.8184,38.3256
375.9708,38.4899
376.1232,40.2725
376.2756,42.4989
376.428,43.6619
376.5804,43.5656
376.7328,40.7238
376.8852,38.7401
377.0376,38.035
377.19,36.9157
377.3424,37.6683
377.4948,37.1185
377.6472,36.5373
377.7996,35.9626
377.952,36.4777
378.1044,37.3797
378.2568,38.6066
378.4092,39.6754
378.5616,39.2515
378.714,38.424
378.8664,37.7589
379.0188,39.5029
379.1712,39.9436
379.3236,39.1712
379.476,39.1257
379.6284,39.2418
379.7808,41.5238
379.9332,44.6884
380.0856,44.883
380.238,42.8637
380.3904,38.8684
380.5428,38.3396
380.6952,36.5643
380.8476,38.3522
381,40.1029
381.1524,42.6006
381.3048,43.0245
381.4572,41.6122
381.6096,37.6873
381.762,34.4383
381.9144,32.6482
382.0668,31.747
382.2192,31.8164
382.3716,31.0832
382.524,30.308
382.6764,28.6071
382.8288,26.9257
382.9812,24.3186
383.1336,22.5042
383.286,22.49
383.4384,22.2411
383.5908,22.4519
383.7432,19.8745
383.8956,19.8098
384.048,19.032
384.2004,18.3402
384.3528,16.9261
384.5052,17.1027
384.6576,19.1553
384.81,21.8178
384.9624,24.6796
385.1148,26.0903
385.2672,24.8018
385.4196,24.95
385.572,25.0999
385.7244,24.5727
385.8768,25.8499
386.0292,26.2913
386.1816,25.7914
386.334,23.6299
386.4864,23.0742
386.6388,24.2529
386.7912,25.2605
386.9436,25.7581
387.096,24.1432
387.2484,21.1305
387.4008,18.8661
387.5532,16.6112
387.7056,14.9581
387.858,13.602
388.0104,15.0163
388.1628,13.6389
388.3152,10.8802
388.4676,10.3391
388.62,10.5244
388.7724,10.6091
388.9248,8.8793
389.0772,9.1258
389.2296,9.6458
389.382,9.8547
389.5344,11.1916
389.6868,11.4893
389.8392,14.2225
389.9916,17.1909
390.144,20.8924
390.2964,21.8223
390.4488,23.2965
390.6012,24.0943
390.7536,22.7241
390.906,21.8224
391.0584,21.3726
391.2108,20.473
391.3632,19.3841
391.5156,17.1848
391.668,15.0796
391.8204,13.2557
391.9728,12.0775
392.1252,11.694
392.2776,11.6913
392.43,11.2793
392.5824,10.7639
392.7348,10.5909
392.8872,10.3081
393.0396,10.7116
393.192,12.1572
393.3444,13.6497
393.4968,13.8673
393.6492,13.9633
393.8016,14.0661
393.954,12.892
394.1064,12.1699
394.2588,12.4431
394.4112,13.3791
394.5636,14.3788
394.716,14.1411
394.8684,13.127
395.0208,11.7611
395.1732,11.575
395.3256,11.5651
395.478,11.224
395.6304,11.7275
395.7828,12.3026
395.9352,11.7884
396.0876,10.9123
396.24,9.5479
396.3924,9.0145
396.5448,9.0507
396.6972,8.7533
396.8496,8.0012
397.002,7.0746
397.1544,7.9092
397.3068,9.2718
397.4592,10.1495
397.6116,10.1228
397.764,9.3279
397.9164,8.8646
398.0688,8.5317
398.2212,7.9902
398.3736,7.2686
398.526,6.9804
398.6784,6.7515
398.8308,5.8416
398.9832,5.3091
399.1356,5.5215
399.288,6.2155
399.4404,6.4963
399.5928,6.5683
399.7452,6.9872
399.8976,7.3854
400.05,7.9267
400.2024,8.3968
400.3548,8.789
400.5072,10.3375
400.6596,11.955
400.812,12.151
400.9644,11.0496
401.1168,10.4138
401.2692,10.8114
401.4216,11.0221
401.574,11.4581
401.7264,11.4957
401.8788,11.2293
402.0312,11.794
402.1836,11.8763
402.336,11.5321
402.4884,10.954
402.6408,11.1483
402.7932,10.7324
402.9456,10.0056
403.098,8.8691
403.2504,8.1626
403.4028,8.2202
403.5552,7.9861
403.7076,8.1335
403.86,8.6944
404.0124,9.6243
404.1648,9.7451
404.3172,9.3792
404.4696,8.8223
404.622,7.7091
404.7744,7.2303
404.9268,6.3937
405.0792,6.8219
405.2316,7.7985
405.384,8.5209
405.5364,9.3976
405.6888,9.489
405.8412,10.0508
405.9936,11.3009
406.146,11.319
406.2984,12.1588
406.4508,12.4023
406.6032,12.7423
406.7556,12.3971
406.908,11.4355
407.0604,11.3931
407.2128,10.3668
407.3652,9.433
407.5176,9.0973
407.67,8.3904
407.8224,10.0128
407.9748,11.6302
408.1272,13.3286
408.2796,14.0407
408.432,13.8404
408.5844,13.0878
408.7368,11.8501
408.8892,12.1884
409.0416,12.5777
409.194,13.0453
409.3464,13.8933
409.4988,12.4042
409.6512,11.2277
409.8036,10.3551
409.956,10.4465
410.1084,10.3328
410.2608,10.427
410.4132,10.5394
410.5656,10.6538
410.718,12.3155
410.8704,12.8385
411.0228,11.9952
411.1752,11.4839
411.3276,11.9975
411.48,11.7416
411.6324,12.8203
411.7848,14.108
411.9372,14.4824
412.0896,14.6367
412.242,15.2997
412.3944,14.7268
412.5468,12.8779
412.6992,11.6032
412.8516,11.2816
413.004,10.4676
413.1564,9.5833
413.3088,9.4992
413.4612,8.0931
413.6136,6.4137
413.766,4.6037
413.9184,3.9445
414.0708,3.8554
414.2232,5.3506
414.3756,6.2275
414.528,8.2522
414.6804,8.2319
414.8328,9.0969
414.9852,9.5062
415.1376,9.4576
415.29,10.5059
415.4424,12.9559
415.5948,14.4007
415.7472,14.1078
415.8996,13.2393
416.052,11.6851
416.2044,10.3187
416.3568,10.8103
416.5092,11.5091
416.6616,11.475
416.814,10.4415
416.9664,9.8038
417.1188,9.0609
417.2712,9.6894
417.4236,10.1508
417.576,10.089
417.7284,11.54
417.8808,12.6994
418.0332,13.2692
418.1856,13.0506
418.338,12.7241
418.4904,13.245
418.6428,13.9047
418.7952,14.4458
418.9476,14.5773
419.1,14.5765
419.2524,14.5741
419.4048,14.5734
419.5572,14.5743
419.7096,14.5758
419.862,14.5737
420.0144,14.5698
420.1668,14.5654
420.3192,14.5643
420.4716,14.5644
420.624,14.5603
420.7764,14.5493
420.9288,14.5368
421.0812,14.5282
421.2336,14.5255
421.386,14.5256
421.5384,14.527
421.6908,14.5279
421.8432,14.5243
421.9956,14.5179
422.148,14.5101
422.3004,14.4996
422.4528,14.4832
422.6052,14.4629
422.7576,14.4406
422.91,14.4204
423.0624,14.4024
423.2148,14.3918
423.3672,14.3846
423.5196,14.3756
423.672,14.3626
423.8244,14.3488
423.9768,14.3385
424.1292,14.3314
424.2816,14.3248
424.434,14.3188
424.5864,14.3122
424.7388,14.3056
424.8912,14.2971
425.0436,14.287
425.196,14.2727
425.3484,14.2529
425.5008,14.2237
425.6532,14.1873
425.8056,14.1549
425.958,14.1362
426.1104,14.1264
426.2628,14.1146
426.4152,14.0964
426.5676,14.0791
426.72,14.0586
426.8724,14.0371
427.0248,14.0113
427.1772,13.9902
427.3296,13.9644
427.482,13.9421
427.6344,13.9187
427.7868,13.9029
427.9392,13.8929
428.0916,13.8892
428.244,13.8889
428.3964,13.8867
428.5488,13.886
428.7012,13.881
428.8536,13.8649
429.006,13.842
429.1584,13.822
429.3108,13.8096
429.4632,13.802
429.6156,13.7975
429.768,13.7979
429.9204,13.7988
430.0728,13.7971
430.2252,13.7951
430.3776,13.7951
430.53,13.7971
430.6824,13.7995
430.8348,13.7974
430.9872,13.7856
431.1396,13.7715
431.292,13.7611
431.4444,13.7567
431.5968,13.7276
431.7492,13.6832
431.9016,13.639
432.054,13.6216
432.2064,13.6203
432.3588,13.6217
432.5112,12.9297
432.6636,11.3396
432.816,9.5235
432.9684,8.4007
